# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_58_46
# meta:, 
# comment:,
time (s), position (raw)
0.01086950900003103,12852
0.011824193999927957,12852
0.022651099000086106,12829
0.0326737340001273,12830
0.0423249120001401,12825
0.051854579000064405,12827
0.0620960680000735,12825
0.07236995300013405,12817
0.08200592299999698,12827
0.09208433899993906,12819
0.10209494300011102,12825
0.11191070400013814,12823
0.12200354700007665,12823
0.13188665200004834,12820
0.1414965270000721,12813
0.15153957899997295,12817
0.16128830899992863,12815
0.17110969500004103,12805
0.1812286839999615,12806
0.19122454900002595,12803
0.20077296599993133,12802
0.21120169400001032,12797
0.22147365199998603,12787
0.2311434759999429,12790
0.24139678699998512,12789
0.2514718709999215,12787
0.26111450700000205,12781
0.27133026699993934,12773
0.2817201410000507,12767
0.29138215200009654,12769
0.30120629800012466,12768
0.311914920999925,12765
0.3216445890000159,12759
0.33197701500012045,12752
0.34233293100010087,12747
0.35200791100010065,12744
0.36249814899997546,12742
0.37271041899998636,12740
0.38237112799993156,12735
0.3925741279999784,12734
0.4028918149999754,12729
0.4126932530000431,12725
0.42309859500005587,12717
0.43340248000004067,12713
0.4430781890000617,12712
0.45329988599996796,12707
0.46366200000011304,12707
0.473541718999968,12701
0.4838435730000583,12698
0.4942782380001063,12699
0.5039126970000325,12698
0.5140165830000569,12692
0.5246052059999329,12683
0.5342533630000617,12685
0.5446651130000646,12681
0.5548586330000944,12676
0.564481060999924,12673
0.5745770300000004,12670
0.5849853930001245,12667
0.5946388110000953,12661
0.6047587900000053,12659
0.6152043930001128,12662
0.6249724980000337,12654
0.6351904969999396,12656
0.6456162570000288,12651
0.6552444139999807,12648
0.6653363719999561,12647
0.6758204130001104,12641
0.6854501330001312,12643
0.6957493820000309,12636
0.705982590000076,12637
0.7157791839999845,12631
0.7260724960001426,12634
0.7363254439999309,12621
0.7459412050000083,12621
0.7560928499999591,12621
0.7666463180000846,12618
0.777253275000021,12616
0.7876379930000894,12609
0.7977388580000024,12607
0.8073598789999323,12597
0.8175152750000052,12602
0.8279498890001378,12596
0.8375973170000179,12594
0.8479263050001009,12590
0.8581479510000918,12589
0.8686553249999633,12582
0.8791689490001318,12578
0.889300386000059,12571
0.8989556789999824,12572
0.9091780010001003,12569
0.9192479280000043,12564
0.9288422829999945,12564
0.9391584600000442,12554
0.949364949000028,12555
0.9589980020000439,12550
0.9706085499999517,12542
0.9807197790000828,12543
0.9903489260000242,12537
1.0006696860000375,12535
1.0109820600000603,12533
1.021129799999926,12531
1.0312920700000632,12530
1.0414634030000798,12523
1.0511719250000624,12519
1.0610588310000821,12519
1.071085321000055,12507
1.0807341029999407,12510
1.0905334050000874,12504
1.1005209889999605,12499
1.1101434689999223,12496
1.1200838649999696,12495
1.1300827499999286,12488
1.139735334000079,12483
1.1494966679999834,12480
1.159517740999945,12481
1.1691439190001347,12475
1.1796065539999745,12472
1.1896028870000919,12471
1.199271772999964,12468
1.2088982110001325,12467
1.2188327740000204,12464
1.2284782750000431,12463
1.2380248179999853,12460
1.2478528179999557,12459
1.2575017040001057,12457
1.2669702780001444,12450
1.2771938509999927,12446
1.2872187259999919,12435
1.2968253199999253,12437
1.306834882999965,12434
1.3169254350000301,12434
1.3265632269999514,12431
1.3368867480000972,12431
1.34696927899995,12428
1.3566196750000472,12425
1.3667081959999905,12417
1.3771847890000117,12417
1.3868678940000336,12418
1.396893498000054,12410
1.4068809249999958,12408
1.4166343940000843,12403
1.426688853000087,12403
1.4368120090000502,12393
1.44649037399995,12391
1.4566400920000433,12386
1.4667189260001123,12383
1.476666509000097,12384
1.486926799999992,12376
1.4970792789999905,12377
1.5068008220000593,12370
1.5170171540000865,12370
1.5270597379999344,12366
1.5368247700000666,12360
1.5468239680001261,12358
1.5571973840001192,12352
1.5668736140000874,12348
1.5767705200000819,12342
1.5877335709999443,12343
1.5974825610001062,12338
1.607171186999949,12328
1.6180431960001442,12327
1.627748227999973,12320
1.6375144050000472,12317
1.6475119369999902,12315
1.6572304060000533,12313
1.6667421050001394,12310
1.6767256260000067,12308
1.6864571690000503,12297
1.696026472000085,12297
1.7060331699999551,12296
1.7158706489999531,12291
1.7255755769999723,12285
1.7357522229999631,12281
1.745784857999979,12282
1.755694837999954,12278
1.7658551290001014,12275
1.7760005770001044,12270
1.7856585780000387,12265
1.7960372550001011,12262
1.8062258269999347,12258
1.8159470570001304,12259
1.8261997960000826,12254
1.8364129000001412,12254
1.8461059530000057,12249
1.8564850459999889,12249
1.8666610669999955,12237
1.8765935979999995,12239
1.8870294620001005,12237
1.8972975660001339,12233
1.9069412960000136,12232
1.9173166390000915,12228
1.927573910000092,12225
1.937290503999975,12222
1.9475986600000397,12219
1.9578282740001214,12218
1.967479504000039,12211
1.9777804200000446,12214
1.9882622740001352,12212
1.9979673580000963,12205
2.0081995240000197,12202
2.018314243000077,12198
2.0281388580001476,12193
2.0390074809999987,12190
2.0502537080001275,12189
2.061083372999974,12185
2.072426942999982,12178
2.085482802000115,12168
2.096534810000094,12168
2.108221609000111,12169
2.119024867999997,12161
2.1307107810000616,12162
2.1421163310001248,12154
2.153053755999963,12153
2.164111909999974,12143
2.176875633999998,12143
2.187916236000092,12136
2.199365795999938,12131
2.2104370229999404,12129
2.2218300720001025,12120
2.2334204650001084,12117
2.24428471300007,12111
2.255365055000084,12113
2.266635552000025,12109
2.2787899019999713,12098
2.2902278470000965,12097
2.301409283000112,12093
2.3127967069999613,12093
2.3245110580000983,12088
2.335543899999948,12084
2.34671564700011,12080
2.358034894999946,12079
2.368726852000009,12078
2.379942506000134,12076
2.3917729500001315,12070
2.4029981349999616,12063
2.414550818999942,12063
2.425672776000056,12059
2.4370928559999356,12052
2.448502676000089,12047
2.45923760200003,12044
2.47037466200004,12043
2.4823386479999954,12039
2.4934410210000806,12037
2.5047943829999895,12033
2.515995610000118,12027
2.5273691800000506,12021
2.5389853020001283,12023
2.5497192380000797,12021
2.5608440590001464,12017
2.572275285999922,12010
2.5835187520001455,12008
2.595235343000013,12001
2.606516778000014,12001
2.6191900850001275,12001
2.6308614150000267,11994
2.6418655590000526,11987
2.6534469420000732,11984
2.665341136000052,11982
2.6763627279999582,11981
2.687903432999974,11978
2.6992217429999528,11969
2.710624897000116,11967
2.7223272690000613,11962
2.7332879230000344,11954
2.744515244000013,11956
2.756504855000003,11946
2.767646811000077,11944
2.778991996000059,11943
2.7917365010000594,11936
2.8032685079999737,11930
2.8146483810000973,11927
2.8255447650001315,11922
