2018-06-13 15:02:15,0.0,0.0,0.0,0.0
2018-06-13 15:02:15,0.0,0.0,0.0,0.0
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.46875
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.421875
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.53125
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.5
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.5
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.53125
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.546875
2018-06-13 15:02:15,0.0,-199.953125,0.0,23.53125
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.609375
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.578125
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.578125
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.609375
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.578125
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.625
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.578125
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.625
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:16,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.703125
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:17,0.0,-199.953125,0.0,23.6875
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.703125
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.734375
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.6875
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.734375
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.6875
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.75
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.703125
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.65625
2018-06-13 15:02:18,0.0,-199.953125,0.0,23.703125
2018-06-13 15:02:19,0.0,-199.953125,0.0,23.734375
2018-06-13 15:02:19,0.0,-199.953125,0.0,23.703125
2018-06-13 15:02:19,0.0,-199.953125,0.0,23.734375
2018-06-13 15:02:19,0.0,-199.953125,0.0,23.734375
2018-06-13 15:02:19,0.0,-199.953125,0.0,23.734375
