# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_15_37_56
# meta:, 
# comment:,
time (s), position (raw)
0.010347139999794308,14517
0.010926257999926747,14517
0.021468607999850065,14495
0.031417828999565245,14493
0.04117012299957423,14493
0.050761581999722694,14493
0.06103382599985707,14493
0.07139768499973798,14496
0.08098008199976903,14489
0.09148060799998348,14488
0.10152597599972069,14490
0.11112196599970048,14488
0.12100749000001088,14487
0.1313250989996959,14485
0.14107879799985312,14478
0.1511883329999364,14472
0.16120599199985008,14471
0.17082083699961004,14468
0.18089052799996352,14468
0.1907233419997283,14463
0.20030214499956855,14465
0.21070543199994063,14454
0.22074548699993102,14454
0.23033694599962473,14451
0.23131408699964595,14451
0.24139091299957727,14445
0.2513631039996653,14448
0.26094878099956986,14444
0.27121092099969246,14439
0.28126566399987496,14435
0.29089931099997557,14430
0.3012323889997788,14430
0.3112336939998386,14425
0.32087166399969647,14418
0.3307501039998897,14416
0.34085291999963374,14413
0.35045312899956116,14406
0.3605898509999861,14402
0.3706083439997201,14396
0.3802133449999019,14397
0.3901796499999364,14391
0.4003862679996928,14379
0.4099883009998848,14380
0.41968371899974954,14372
0.4297233569996024,14364
0.4395284629999878,14362
0.4492670059999,14349
0.4594685729998673,14348
0.4690596159998677,14340
0.47850602199969217,14332
0.48840102399981333,14328
0.4979968579996239,14322
0.5074550879999151,14322
0.5175138929998866,14315
0.527542541999992,14307
0.537091448999945,14300
0.547332546999769,14298
0.5571876529998008,14288
0.5595876139996108,14288
0.5666912469996532,14281
0.5767002089996822,14273
0.5871535999999651,14272
0.5967370899998059,14266
0.6068593329996474,14262
0.616890585999954,14258
0.6264579310000045,14249
0.6363584019995869,14240
0.64651340599994,14235
0.6561151249998147,14230
0.6657568969999375,14223
0.6756520559997625,14211
0.6852324209999097,14210
0.6947042439996949,14202
0.7045127879996471,14192
0.7140682049998759,14185
0.7235084129997631,14171
0.7333930509998936,14167
0.7431501879996176,14153
0.7527240429999438,14151
0.765573540999867,14144
0.7752009899995755,14136
0.7846960939996279,14128
0.7953950069995699,14116
0.8049617269998635,14104
0.8144031329998143,14098
0.8260704369999985,14095
0.835651582999617,14082
0.8453071049998471,14074
0.8552588269999433,14076
0.8651286729996173,14066
0.874728204999883,14056
0.8846721139998408,14052
0.8946290959997896,14050
0.9042470129998037,14036
0.9140871199997491,14034
0.9241168619996643,14027
0.9337183739999091,14018
0.9436258239998097,14008
0.9535813999996208,13999
0.9631824419998338,13992
0.9730570799997622,13985
0.9830449469995983,13978
0.9926642709997395,13969
1.0024866689996088,13968
1.012484848999975,13955
1.0249754389997179,13942
1.034807315999842,13936
1.0447545579995676,13929
1.0543448189996525,13922
1.0641973219999272,13912
1.0741631579999193,13903
1.0837799289997747,13894
1.0935581079997974,13889
1.1035481109997818,13882
1.1131488929995612,13876
1.1227657689996704,13870
1.1326884279997103,13864
1.136792043999776,13864
1.1424486899995827,13862
1.1520455139998376,13852
1.1619063489997643,13848
1.1714760379995823,13838
1.180903016999764,13831
1.19069869499981,13825
1.2004236449997734,13819
1.209934530999817,13809
1.2198635959998683,13809
1.229790368999602,13793
1.2394221409999773,13791
1.2495115709998572,13781
1.2595922519999476,13774
1.2691418359995623,13766
1.279373454999586,13757
1.2893311139996513,13746
1.2989425729997492,13737
1.30880830399974,13725
1.3189363289998255,13722
1.3284978399997271,13712
1.3386142499998641,13703
1.3486317529996086,13694
1.3582557639997503,13690
1.368219776999922,13681
1.3784154589998252,13677
1.3880420219998086,13668
1.3976934809998056,13664
1.4076482239997858,13658
1.4172181199996885,13655
1.4267061409996131,13643
1.4365558309996231,13631
1.446314842999982,13630
1.455883332999747,13625
1.46577890799972,13614
1.4753887009997015,13608
1.4848316699999486,13600
1.4949505269996735,13595
1.5049387599997317,13588
1.5145271979999961,13583
1.5248350150000078,13574
1.534838402999867,13563
1.5445978319999085,13548
1.5549853889997394,13539
1.5650050799999917,13532
1.5746085179998772,13524
1.5845695109996996,13516
1.5949131089996627,13510
1.6051487909999196,13498
1.6151288459996067,13489
1.6255409339996731,13478
1.635151976999623,13478
1.6452884389996143,13469
1.6553330249998908,13462
1.6649088589997518,13455
1.6748837579998508,13451
1.6850778769999124,13441
1.6946504819998154,13430
1.704296002999854,13424
1.7141762659998676,13423
