# pi_control,v0.2.0
# log for:, actuator.speed
# date:, 2018_07_25_15_39_04
# meta:, 
# comment:,
time (s), speed (raw)
0.010453442000198265,0
0.7780757129999074,4096
1.1414041329999236,4096
1.3940740910002205,4096
1.9525248660002035,4096
2.394657357000142,4096
3.1506932600000255,4096
3.4681525260002672,4096
3.935523224999997,4096
4.290550557000188,4096
4.711840432999907,4096
5.215725078000105,4096
5.782580323000275,4096
6.409360421000201,4096
6.651003235000189,4096
7.4114083750000646,4096
8.00577522499998,4096
8.742015076999905,4096
9.225927580000189,4096
9.971428210999875,4096
10.463558674000069,4096
10.875615372000084,4096
11.163636142000087,4096
11.958048439999857,4096
12.406705022000097,4096
12.917951731999892,4096
13.643678398000247,4096
14.136467246999928,4096
14.905671020000227,4096
15.388808515000164,4096
16.013389947000178,4096
16.819812356000057,4096
17.10313971200003,4096
17.49003762500024,4096
18.154107079999903,4096
18.949046612000075,4096
19.46809164000024,4096
19.8637971510002,4096
20.25778520499989,4096
20.99237613000014,4096
21.417800810000244,4096
21.683191037000142,4096
22.485843210999974,4096
22.82978974400021,4096
23.11287626400008,4096
23.864262171000064,4096
24.237718446000144,4096
24.762649594999857,4096
25.51727020599992,4096
25.746851750000133,4096
26.22347795199994,4096
26.52591363600004,4096
27.11955817299986,4096
27.92710276200023,4096
28.20257772800005,4096
28.899119794999933,4096
29.384631615000217,4096
29.8906484930003,4096
30.617804888000137,4096
31.218369926999912,4096
31.847920590000285,4096
32.54041846500013,4096
32.804940506000094,4096
33.27096706300017,4096
33.89901662200009,4096
34.266969163999875,4096
34.97221601000001,4096
35.44575432500005,4096
35.91702179399999,4096
36.37313829599998,4096
36.963608797000234,4096
37.19627910400004,4096
37.96334086100023,4096
38.44568927299997,4096
38.69014375699999,4096
39.42008771000019,4096
39.837500253000144,4096
40.283722012,4096
41.0250586279999,4096
41.63556996199986,4096
41.95507630400016,4096
42.68894996200015,4096
43.49400472900015,4096
44.25266846600016,4096
44.53301746199986,4096
45.17777803800027,4096
45.44840838800019,4096
46.15207719399996,4096
46.606186439999874,4096
46.844090521,4096
47.418477750999955,4096
47.89235215300005,4096
48.662274487000104,4096
49.473683446999985,4096
49.921583699000166,4096
50.727810235000106,4096
50.9837715460003,4096
51.2156840319999,4096
51.77455742600023,4096
52.219674380000015,4096
52.6421729839999,4096
53.43463897499987,4096
54.17350342899999,4096
54.66721407800014,4096
55.066943549999905,4096
55.36472362399991,4096
56.12521954600015,4096
56.462389048000205,4096
56.85969689100011,4096
57.10089525700005,4096
57.35238852200018,4096
57.89421156000026,4096
58.237263281000196,4096
58.80393806500024,4096
59.076889099000255,4096
59.38806372299996,4096
59.65751374899992,4096
59.992824436999854,4096
60.53749639500029,4096
60.82545422700014,4096
61.60276549399987,4096
62.41925243500009,4096
63.00750024800027,4096
63.67937574300004,4096
64.0976872870001,4096
64.68902730199989,4096
65.17770562600026,4096
65.58164277000014,4096
65.91109910200021,4096
66.21664770300004,4096
66.91508698200005,4096
67.54013894499985,4096
68.28817702700007,4096
69.09494281700017,4096
69.91212277500017,4096
70.28314963799994,4096
70.92544679299999,4096
71.70463076700025,4096
72.03141338400019,4096
72.54891378299999,4096
73.3569919710003,4096
73.77778727300029,4096
74.06831240600013,4096
74.7402795060002,4096
74.99134614800005,4096
75.23139528399997,4096
75.82784490099993,4096
76.18013624500009,4096
76.96215543700009,4096
77.34157135099986,4096
77.88624433799987,4096
78.66004228700012,4096
79.2538260010001,4096
79.74398781199989,4096
80.42179254300027,4096
80.92072330700012,4096
81.4218012690003,4096
81.90082453000014,4096
82.5854048680003,4096
83.35967646000017,4096
83.96045666600003,4096
84.48113947000002,4096
85.18869258199993,4096
85.98988780399986,4096
86.31450024700007,4096
86.67543283099985,4096
87.49366991099987,4096
87.74570473099993,4096
88.47432613000001,4096
89.13734259800003,4096
89.66906722700014,4096
90.4655889290002,4096
91.03947372699986,4096
91.32603346799988,4096
92.0968120120001,4096
92.8013484359999,4096
93.60416339799986,4096
94.25903403700022,4096
94.89365066300024,4096
95.41477966000002,4096
96.15641877600001,4096
96.6630610279999,4096
96.9948422550001,4096
97.22155506399986,4096
97.64312327400012,4096
98.18935281699987,4096
98.5058050560001,4096
99.0457104510001,4096
99.46450703100027,4096
99.84528064999995,4096
100.105031392,4096
100.50862997500008,4096
100.86560971800009,4096
101.17558004700004,4096
101.8097556759999,4096
102.56464746000029,4096
103.36379400700025,4096
104.09113533200025,4096
104.7646846030002,4096

