# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_29_18
# meta:, 
# comment:,
time (s), position (raw)
0.014688083999999435,4285
0.015432356000019354,4285
0.032805912000014814,5
0.04367602499999634,4857
0.05507119000000671,5405
0.06530135500000256,4166
0.07588771700000052,4916
0.08618350700001542,5127
0.09694440100000179,4227
0.10710440900001572,5331
0.11770749100000444,4723
0.1280297389999987,4487
0.13755818399999953,5341
0.13921235200001547,5341
0.1543998639999984,4543
0.1654624770000055,4288
0.1763473299999987,5001
0.18738145300000042,5325
0.1976202120000039,4146
0.20851318900000138,5147
0.21909418699999605,5014
0.2296549250000055,4230
0.24006102699999587,5373
0.2508225980000134,4632
0.2610093770000219,4496
0.2672347470000034,4496
0.2744958469999972,5389
0.2847629380000001,4782
0.29527398800001947,4323
0.30530524700000683,5403
0.3158455680000145,4358
0.3265751080000143,4949
0.3379175649999979,5448
0.34803736400002094,4156
0.35892601899999477,5071
0.3690594130000022,5058
0.3796543170000177,4246
0.38709927100001096,4246
0.3904366700000139,5384
0.4024349610000115,4898
0.4125909580000098,4260
0.4234706029999984,5364
0.4337964960000136,4551
0.4443132760000026,4485
0.45442870000002245,5364
0.46517657399999734,4178
0.47532710300001213,5060
0.4859431530000222,5095
0.49621826599999963,4247
0.5068030660000034,5349
0.5100897869999983,5349
0.5195738570000117,4552
0.5304984490000209,4244
0.5416946560000042,5274
0.5527462280000179,5149
0.562979256999995,4308
0.5739962970000079,5355
0.5843419830000016,4645
0.5949247000000071,4380
0.6051563219999991,5402
0.6159959670000035,4312
0.6261427980000178,4865
0.6327821780000136,4865
0.6404051009999989,5240
0.6505892240000151,9
0.6611772530000053,4468
0.6717425740000067,5399
0.6823360200000081,4253
0.692934987000001,4950
0.704449736000015,5362
0.7144589629999984,4122
0.7258081909999987,5125
0.7360687720000101,5132
0.7466917490000071,4241
0.7537927970000169,4241
0.7594101970000224,5349
0.7733699999999999,0
0.7835034459999974,4540
0.7942780380000158,4526
0.8045022649999964,5375
0.8151152420000187,4223
0.8259346780000101,4964
0.8364330200000154,5242
0.847044330000017,4410
0.8584271000000001,5148
