# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_11_04_59
# meta:, sample
# comment:,
time (s), temperature (C), internal temperature (C)
0.01649741300025198,-199.953125,24.75
0.14211932000034722,-199.953125,24.75
0.2619386160004069,-199.953125,24.75
0.3817887970008087,-199.953125,24.75
0.5012034580004183,-199.953125,24.78125
0.623937496000508,-199.953125,24.75
0.7536529490007524,-199.953125,24.78125
0.8784584480008562,-199.953125,24.8125
1.0069305140004872,-199.953125,24.78125
1.1268538730000728,-199.953125,24.8125
1.2460591570006727,-199.953125,24.78125
1.3675285590006752,-199.953125,24.8125
1.4908636930003922,-199.953125,24.8125
1.6203113320007105,-199.953125,24.78125
1.74868699200033,-199.953125,24.8125
1.8684087360006743,-199.953125,24.75
1.9914203270000144,-199.953125,24.75
2.1131963960006033,-199.953125,24.8125
2.236462622000545,-199.953125,24.828125
2.36158713200075,-199.953125,24.828125
2.486836226000378,-199.953125,24.8125
2.6100695360000827,-199.953125,24.8125
2.7302003430004333,-199.953125,24.8125
2.8537650590005796,-199.953125,24.8125
2.9734938870005863,-199.953125,24.8125
3.0962350090003383,-199.953125,24.78125
3.220987122000224,-199.953125,24.75
3.3566557060003106,-199.953125,24.75
3.477127816000575,-199.953125,24.8125
3.606322486000863,-199.953125,24.78125
3.736040960000537,-199.953125,24.828125
3.8571317670002827,-199.953125,24.78125
3.987550762000865,-199.953125,24.75
4.113671315000829,-199.953125,24.75
4.243245153000316,-199.953125,24.8125
4.3648433050002495,-199.953125,24.8125
4.4930596410004,-199.953125,24.78125
4.614571856000111,-199.953125,24.75
4.743757932000335,-199.953125,24.78125
4.866800201000842,-199.953125,24.78125
4.987951425000574,-199.953125,24.8125
5.111760517000221,-199.953125,24.78125
5.234675858000628,-199.953125,24.734375
5.356107239000266,-199.953125,24.78125
5.484851284000797,-199.953125,24.8125
5.60556927900052,-199.953125,24.75
5.726249982000809,-199.953125,24.78125
5.850666418000401,-199.953125,24.78125
5.971549778000735,-199.953125,24.78125
6.097751216000688,-199.953125,24.75
6.221288068000831,-199.953125,24.75
6.3476472150005065,-199.953125,24.75
6.469030367000414,-199.953125,24.78125
6.589879247000681,-199.953125,24.75
6.712180577000254,-199.953125,24.8125
6.832700030000524,-199.953125,24.8125
6.955669121000028,-199.953125,24.78125
7.075077323000187,-199.953125,24.734375
7.196392141000615,-199.953125,24.8125
7.318771960000049,-199.953125,24.78125
7.44693600500068,-199.953125,24.75
7.568752386000597,-199.953125,24.78125
7.695838878000359,-199.953125,24.78125
7.818243385000642,-199.953125,24.8125
7.9453001360006965,-199.953125,24.8125
8.067932821000795,-199.953125,24.8125
8.187472064000758,-199.953125,24.734375
8.309650789999978,-199.953125,24.78125
8.435091758000453,-199.953125,24.8125
8.559616840000672,-199.953125,24.8125
8.685766404000788,-199.953125,24.78125
8.808768307000719,-199.953125,24.8125
8.929161614000805,-199.953125,24.75
9.050046328000462,-199.953125,24.828125
9.17166557300061,-199.953125,24.75
9.303976549000254,-199.953125,24.8125
9.424096835000455,-199.953125,24.78125
9.546649935999994,-199.953125,24.78125
9.669833454000582,-199.953125,24.828125
9.790357699000197,-199.953125,24.78125
9.91035433900015,-199.953125,24.8125
10.032554887000515,-199.953125,24.734375
10.156962261000444,-199.953125,24.8125
10.276624890000676,-199.953125,24.828125
10.403605079000044,-199.953125,24.75
10.5234706250003,-199.953125,24.8125
10.653307432000474,-199.953125,24.8125
10.773991208000552,-199.953125,24.75
10.900655719000497,-199.953125,24.78125
11.022793247000664,-199.953125,24.828125
11.147825204000583,-199.953125,24.8125
11.270738462000736,-199.953125,24.8125
11.39057109100031,-199.953125,24.8125
11.51282356700085,-199.953125,24.75
11.637292033999984,-199.953125,24.8125
11.762715138000203,-199.953125,24.75
11.884197405000123,-199.953125,24.828125
12.00826707000033,-199.953125,24.75
12.12957667900082,-199.953125,24.75
12.254776242000844,-199.953125,24.8125
12.379330907000622,-199.953125,24.75
12.507810473000063,-199.953125,24.8125
12.629450916000678,-199.953125,24.78125
12.756464803000199,-199.953125,24.8125
12.878219414000341,-199.953125,24.75
12.999084804000631,-199.953125,24.75
13.119300194000061,-199.953125,24.8125
13.242034858000807,-199.953125,24.78125
13.365804418000153,-199.953125,24.8125
13.487050539000847,-199.953125,24.78125
13.607811033000871,-199.953125,24.859375
13.729120435000368,-199.953125,24.8125
13.855041560000245,-199.953125,24.8125
13.97779075500057,-199.953125,24.859375
14.106291727000098,-199.953125,24.78125
14.227818264000234,-199.953125,24.8125
14.353059648999988,-199.953125,24.8125
14.474336863000644,-199.953125,24.828125
14.59501272200032,-199.953125,24.8125
14.717598167000688,-199.953125,24.8125
14.840741216000424,-199.953125,24.8125
14.965248850000535,-199.953125,24.828125
15.085445126000195,-199.953125,24.828125
15.207069840000258,-199.953125,24.828125
15.32983679500012,-199.953125,24.828125
15.457191412000611,-199.953125,24.78125
15.578881594999984,-199.953125,24.8125
15.704814439000074,-199.953125,24.8125
15.827295248000155,-199.953125,24.8125
15.954795542000284,-199.953125,24.8125
16.076169110000592,-199.953125,24.8125
16.19591496800058,-199.953125,24.828125
16.31884197600084,-199.953125,24.828125
16.441657785000643,-199.953125,24.828125
16.56613104400003,-199.953125,24.859375
16.68585023600008,-199.953125,24.8125
16.809283754000717,-199.953125,24.75
16.931166750000557,-199.953125,24.8125
17.05903933600075,-199.953125,24.828125
17.1798964970003,-199.953125,24.8125
17.305515591000585,-199.953125,24.8125
17.426585044000603,-199.953125,24.828125
17.55275085700032,-199.953125,24.8125
17.674918176000574,-199.953125,24.828125
17.79528960800053,-199.953125,24.828125
17.917060729000696,-199.953125,24.8125
18.039644090000365,-199.953125,24.75
18.161743805000697,-199.953125,24.75
18.28218466400085,-199.953125,24.8125
18.4096414680007,-199.953125,24.8125
18.531302848999985,-199.953125,24.828125
18.653430533000574,-199.953125,24.8125
18.775330091000797,-199.953125,24.859375
18.906467576000068,-199.953125,24.828125
19.028195572000186,-199.953125,24.8125
19.154404874000647,-199.953125,24.8125
19.277020006000384,-199.953125,24.828125
19.39772784500019,-199.953125,24.859375
19.520620321000024,-199.953125,24.859375
19.643111755000064,-199.953125,24.828125
19.772252622999986,-199.953125,24.8125
19.89311129500038,-199.953125,24.8125
20.013381268000558,-199.953125,24.78125
20.13798447500085,-199.953125,24.78125
20.26503815400065,-199.953125,24.8125
20.386755681000068,-199.953125,24.78125
20.505921903000853,-199.953125,24.859375
20.626418960000592,-199.953125,24.78125
20.755358890000025,-199.953125,24.828125
20.876995115000682,-199.953125,24.828125
20.997541599000215,-199.953125,24.8125
21.14316040200083,-199.953125,24.828125
21.27566497100088,-199.953125,24.8125
21.40834042700044,-199.953125,24.828125
21.542709217000265,-199.953125,24.828125
21.67337581600077,-199.953125,24.78125
21.804511270000148,-199.953125,24.8125
21.931369688000814,-199.953125,24.8125
22.06480681100038,-199.953125,24.8125
22.19333887600078,-199.953125,24.828125
22.3274435000003,-199.953125,24.859375
22.45471842799998,-199.953125,24.78125
22.588535708000563,-199.953125,24.78125
22.715423240000746,-199.953125,24.828125
22.846357652000734,-199.953125,24.8125
22.976208573000804,-199.953125,24.828125
23.107708142000774,-199.953125,24.828125
23.23573567600033,-199.953125,24.8125
23.36582388900024,-199.953125,24.828125
23.49717444700036,-199.953125,24.828125
23.62692276300004,-199.953125,24.859375
23.755547850000767,-199.953125,24.8125
23.919445891000578,-199.953125,24.828125
24.052069888000005,-199.953125,24.8125
24.181896225000855,-199.953125,24.828125
24.32394804500018,-199.953125,24.8125
24.44541770700016,-199.953125,24.8125
24.574841128000116,-199.953125,24.828125
24.696567092000805,-199.953125,24.8125
24.8259403560005,-199.953125,24.8125
24.950273094000295,-199.953125,24.8125
25.082825997000327,-199.953125,24.828125
25.20436894100021,-199.953125,24.8125
25.332689860000755,-199.953125,24.859375
25.4542091050007,-199.953125,24.859375
25.573690484000508,-199.953125,24.8125
25.706026043000747,-199.953125,24.828125
25.84101572000054,-199.953125,24.828125
25.962162360000548,-199.953125,24.828125
26.08609530600006,-199.953125,24.828125
26.215936227000384,-199.953125,24.8125
26.338391203000356,-199.953125,24.828125
26.462432951000665,-199.953125,24.828125
26.582617663000747,-199.953125,24.8125
26.70354946000043,-199.953125,24.78125
26.824140788000477,-199.953125,24.859375
26.949824309000178,-199.953125,24.828125
27.06979126100032,-199.953125,24.828125
27.189991963000466,-199.953125,24.859375

