# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_11_04_59
# meta:, ambient
# comment:,
time (s), temperature (C), internal temperature (C)
0.012974024000868667,23.546875,23.890625
0.13554514600036782,23.4609375,23.859375
0.2583479350005291,23.5078125,23.90625
0.3781605120002496,23.546875,23.890625
0.4971745990005729,23.5,23.859375
0.6190012930001103,23.453125,23.828125
0.7494410170002084,23.453125,23.828125
0.8731177130002834,23.53125,23.890625
1.003012853000655,23.5078125,23.859375
1.1230135040004825,23.5234375,23.859375
1.2424211850002393,23.5234375,23.859375
1.3624804810006026,23.546875,23.890625
1.4859159270008604,23.484375,23.859375
1.6145538260007015,23.4765625,23.828125
1.744817717000842,23.546875,23.890625
1.864535242000784,23.4609375,23.828125
1.9861326650006959,23.5546875,23.90625
2.1089399850006885,23.546875,23.890625
2.2313477730003797,23.53125,23.890625
2.357580357000188,23.5234375,23.890625
2.482829555000535,23.5234375,23.890625
2.6057255730002,23.5234375,23.890625
2.7264141410005323,23.5078125,23.859375
2.847389688000476,23.4765625,23.828125
2.9695829970005434,23.4609375,23.828125
3.090988493000623,23.4609375,23.828125
3.2160290960000566,23.5703125,23.90625
3.338260218000869,23.484375,23.828125
3.4734229680007047,23.484375,23.859375
3.6012831060006647,23.4609375,23.859375
3.73224642400055,23.484375,23.859375
3.853063273000771,23.4609375,23.828125
3.982674507000411,23.4609375,23.828125
4.108873185000448,23.546875,23.90625
4.239446555000541,23.5234375,23.890625
4.360926738000671,23.4609375,23.859375
4.489333595000062,23.5234375,23.890625
4.610738778000268,23.5234375,23.890625
4.7399937620002675,23.546875,23.90625
4.862549415000103,23.5703125,23.90625
4.983719077000387,23.484375,23.859375
5.1076091580007414,23.4609375,23.859375
5.230788562000271,23.5,23.859375
5.351939109000341,23.5,23.859375
5.4810374780008715,23.484375,23.859375
5.601633441000558,23.484375,23.859375
5.722540863000177,23.484375,23.828125
5.843380160000379,23.5546875,23.890625
5.967540555000596,23.5078125,23.859375
6.091283970000404,23.546875,23.890625
6.216306240000449,23.484375,23.859375
6.340155801000037,23.546875,23.890625
6.4649058310005785,23.546875,23.890625
6.585673045000476,23.5078125,23.859375
6.708107239000128,23.546875,23.890625
6.828869192000639,23.5546875,23.90625
6.951716252000551,23.5,23.859375
7.071276746000876,23.546875,23.90625
7.190604583000095,23.5,23.859375
7.314674716000809,23.5,23.859375
7.441771989000699,23.53125,23.90625
7.564759049000713,23.53125,23.90625
7.691445071000089,23.5,23.859375
7.8142528590005895,23.4765625,23.828125
7.940442110000731,23.546875,23.890625
8.064045473000078,23.546875,23.890625
8.183583570000337,23.453125,23.828125
8.305660525000349,23.5234375,23.890625
8.430935920000593,23.53125,23.890625
8.55388756299999,23.4765625,23.828125
8.681959316000757,23.53125,23.890625
8.804577365000114,23.453125,23.859375
8.925349527000435,23.4140625,23.828125
9.044781062000766,23.5234375,23.890625
9.167756090000694,23.5234375,23.890625
9.295212790000733,23.4609375,23.828125
9.420270060000803,23.53125,23.890625
9.541521441000441,23.53125,23.890625
9.664409126000464,23.53125,23.890625
9.786428945000807,23.5,23.859375
9.906315376000748,23.5234375,23.890625
10.028879467000479,23.5234375,23.890625
10.151055744000587,23.5,23.859375
10.272771969000132,23.453125,23.828125
10.396583509000266,23.5,23.890625
10.519626194000011,23.484375,23.890625
10.64653039300083,23.5078125,23.90625
10.770165631000054,23.5,23.890625
10.894821077000415,23.484375,23.90625
11.019016472000658,23.5234375,23.890625
11.142749991000528,23.5234375,23.890625
11.266673978000654,23.5703125,23.9375
11.386712129000443,23.484375,23.90625
11.508872156000507,23.4765625,23.890625
11.633127967000291,23.484375,23.890625
11.756917580000845,23.4375,23.859375
11.879598129000442,23.4765625,23.90625
12.001552948000608,23.5234375,23.890625
12.125637717000245,23.5,23.859375
12.250535456000762,23.453125,23.859375
12.375368142000298,23.5234375,23.890625
12.50301177000074,23.53125,23.9375
12.625510339000357,23.5,23.890625
12.751612663000742,23.453125,23.828125
12.874312326000108,23.53125,23.90625
12.995157300000756,23.53125,23.90625
13.115326961000392,23.5234375,23.890625
13.238274177000676,23.53125,23.90625
13.36153717400066,23.53125,23.890625
13.483272670000588,23.5234375,23.890625
13.602657278000152,23.53125,23.90625
13.725272618000417,23.5,23.890625
13.850559628000155,23.546875,23.9375
13.973878511000294,23.5703125,23.9375
14.10127583600024,23.5078125,23.90625
14.223952218000704,23.484375,23.890625
14.348056571000598,23.5,23.890625
14.470405140000366,23.4609375,23.859375
14.591197510000711,23.5703125,23.9375
14.713518215000477,23.5703125,23.9375
14.83686938900064,23.5703125,23.9375
14.960379574000399,23.421875,23.828125
15.081423247000203,23.5,23.890625
15.202066345000276,23.53125,23.890625
15.325685906000217,23.5546875,23.90625
15.452570574000674,23.5078125,23.90625
15.574992737000684,23.5,23.890625
15.700558497000202,23.5,23.890625
15.823422796000159,23.453125,23.828125
15.949966995000068,23.5546875,23.90625
16.07237150200035,23.53125,23.90625
16.19213902700085,23.4609375,23.859375
16.31474848200014,23.5,23.890625
16.4378517920004,23.484375,23.890625
16.560818434000794,23.484375,23.890625
16.681947627000227,23.484375,23.890625
16.804459425999994,23.484375,23.859375
16.927316538000014,23.484375,23.859375
17.05348979900009,23.5234375,23.890625
17.175950816000295,23.4609375,23.859375
17.300245117000486,23.484375,23.859375
17.422752592000506,23.5078125,23.90625
17.5480117900006,23.5234375,23.890625
17.67103572400083,23.5,23.859375
17.791454239000814,23.5,23.890625
17.913108850000754,23.5,23.90625
18.03588976300034,23.4609375,23.859375
18.155128850000438,23.5,23.859375
18.278393358000358,23.5,23.859375
18.404464379000274,23.546875,23.90625
18.527461803000733,23.5078125,23.859375
18.649632351000037,23.5546875,23.90625
18.771121909000613,23.484375,23.859375
18.900735174000147,23.5,23.890625
19.024252859000626,23.453125,23.828125
19.15014773400071,23.5703125,23.90625
19.273089950000212,23.5078125,23.859375
19.393771955000375,23.53125,23.90625
19.516628650000712,23.53125,23.890625
19.63937555300072,23.53125,23.890625
19.766767096000876,23.5,23.90625
19.889260874000684,23.5,23.90625
20.00907980500051,23.578125,23.9375
20.133874419000676,23.5234375,23.890625
20.25997044000087,23.53125,23.90625
20.38293473900012,23.53125,23.90625
20.502178409000408,23.484375,23.859375
20.622326872000485,23.5234375,23.890625
20.751537011000437,23.5703125,23.9375
20.872990527000184,23.5,23.890625
20.99358956300057,23.5,23.890625
21.123459755000113,23.5703125,23.9375
21.263390738999988,23.5234375,23.890625
21.400577345000784,23.484375,23.859375
21.533295040000667,23.5703125,23.9375
21.663434712000708,23.578125,23.9375
21.796924387000217,23.5546875,23.890625
21.924136295000608,23.5078125,23.859375
22.055957999000384,23.5234375,23.890625
22.18572246200074,23.546875,23.90625
22.31953989700014,23.53125,23.890625
22.447592119000547,23.546875,23.890625
22.580644657999983,23.5078125,23.859375
22.708341722000114,23.546875,23.90625
22.838678998000432,23.546875,23.90625
22.967694606000805,23.53125,23.890625
23.100258498000585,23.4609375,23.859375
23.22796321900023,23.53125,23.890625
23.35845492200042,23.578125,23.90625
23.487101311000515,23.5703125,23.90625
23.61957067200001,23.546875,23.90625
23.747971644000245,23.4765625,23.828125
23.89161586099999,23.5546875,23.90625
24.041007115000866,23.5546875,23.90625
24.174343821000548,23.6171875,23.9375
24.312838033000844,23.5234375,23.859375
24.44133780700031,23.53125,23.890625
24.571097113000178,23.53125,23.890625
24.692642765000528,23.546875,23.890625
24.82213076900007,23.5078125,23.859375
24.945334964000722,23.5546875,23.90625
25.075632917000803,23.5546875,23.90625
25.200346124000134,23.5078125,23.859375
25.324986518000514,23.5703125,23.90625
25.45028811100019,23.5546875,23.90625
25.56981074000032,23.5546875,23.90625
25.702267966000363,23.609375,23.9375
25.83482357700086,23.5546875,23.90625
25.957393032000255,23.546875,23.890625
26.07867680900017,23.5546875,23.90625
26.20893002200046,23.5703125,23.90625
26.33396338500006,23.6171875,23.96875
26.45700034100082,23.6171875,23.96875
26.578697920000195,23.578125,23.90625
26.699618935000217,23.609375,23.9375
26.82036651300041,23.5703125,23.90625
26.943078833000072,23.5703125,23.90625
27.065728288000173,23.65625,23.9375
27.1859586770006,23.6171875,23.890625

