# pi_control,v0.2.0
# log for:, strain
# date:, 2018_07_25_11_04_59
# meta:, 
# comment:,
time (s), strain (%)
0.019681271000081324,-0.3330764207199598
0.14597791800042614,-0.3
0.2657164850006666,-0.3324850571845138
0.38508546800039767,-0.30003222137057994
0.505790963000436,-0.3000080563160908
0.6371913650000351,-0.29999194303481463
0.7583719640006166,-0.3000080563160908
0.8908395550006389,-0.29999194303481463
1.010335622000639,-0.3000483281628708
1.1301852300002793,-0.3000080563160908
1.2502244740007882,-0.3000563805860408
1.3735961180000231,-0.3000080563160908
1.5017419860005248,-0.33244548393331774
1.6246462850003809,-0.3
1.7522038180004529,-0.3324511383996138
1.8717780100005257,-0.3
1.9966292910003176,-0.30001611198316547
2.119254944000204,-0.3324511383996138
2.241877316000682,-0.33250201142756663
2.370500059000733,-0.3324850571845138
2.4912558140003966,-0.30003222137057994
2.6139472490003755,-0.3000241670013023
2.7336278460006724,-0.3
2.857352772000013,-0.29999194303481463
2.9787498820005567,-0.29998388542045623
3.1031914220002363,-0.29998388542045623
3.224394418000884,-0.33249070898021155
3.360911909000606,-0.3000241670013023
3.4850448030001644,-0.3000241670013023
3.6201900010000827,-0.3324511383996138
3.7400309640006526,-0.33253026087418713
3.870192875000612,-0.29997582715684634
3.9913247770000453,-0.3324680995088771
4.1273834130006435,-0.3324850571845138
4.248110835000261,-0.3000080563160908
4.3773827970007915,-0.30003222137057994
4.4978196460006075,-0.33246244618735493
4.628148276000502,-0.3
4.748973407000449,-0.29998388542045623
4.871296143000109,-0.29999194303481463
4.994217942000432,-0.2999677682439065
5.118575368000165,-0.29998388542045623
5.238987581000401,-0.30001611198316547
5.368779492000613,-0.3000402750910766
5.488214725000034,-0.3000241670013023
5.609878815000229,-0.3000483281628708
5.730449726000188,-0.29999194303481463
5.85507355900063,-0.3000241670013023
5.979247494999981,-0.30001611198316547
6.103693983000085,-0.30001611198316547
6.227940992000185,-0.3
6.352329876000113,-0.29997582715684634
6.473218184000871,-0.3000483281628708
6.594923628000288,-0.29999194303481463
6.716471675000321,-0.3
6.837951286000134,-0.3
6.959017249000681,-0.30003222137057994
7.0783957120002015,-0.3000241670013023
7.202242772000318,-0.3000241670013023
7.329399159000786,-0.3324228622510609
7.451735698000448,-0.33246244618735493
7.579353127000104,-0.33246244618735493
7.701628415000414,-0.3000080563160908
7.828166416000386,-0.3000241670013023
7.951828425000713,-0.29999194303481463
8.07150048100084,-0.3324850571845138
8.191636860000472,-0.3324680995088771
8.31837059100053,-0.3000080563160908
8.43851394900048,-0.3
8.56779830800042,-0.29998388542045623
8.68916781400003,-0.33244548393331774
8.81219904000045,-0.3324963603945496
8.932554795000215,-0.33249070898021155
9.055095187000006,-0.30003222137057994
9.183014596000248,-0.29999194303481463
9.30799087700052,-0.332439829085353
9.429446737000035,-0.29998388542045623
9.551956609000626,-0.3000241670013023
9.674125490000733,-0.3000241670013023
9.793681557000127,-0.3
9.916374710000127,-0.3324850571845138
10.035961089000011,-0.2999677682439065
10.160521796000467,-0.29997582715684634
10.283908544000042,-0.3325189622390775
10.407404406000751,-0.3
