# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_55_06
# meta:, 
# comment:,
time (s), position (raw)
0.014231503000019075,5732
0.020314282000072126,5732
0.03151853600002141,5135
0.04144742100015719,5957
0.055743924000125844,5418
0.06588682000005974,4918
0.07545612100011567,5823
0.08573448700008157,5126
0.09586634100014635,5409
0.10546288199998344,5729
0.11533301700001175,5101
0.12573018500006583,5789
0.135377194000057,5224
0.14523613100004695,5497
0.15537845500011827,5681
0.1650809330001266,5095
0.17457210800012035,5801
0.1844437019999532,5058
0.19407972199996948,5634
0.20358532399995966,5457
0.21358973099995637,5258
0.22324762500011275,5818
0.2327306239999416,5017
0.24262122799996177,5793
0.2527209990000756,5290
0.26241477899998245,5353
0.2727465299999494,5728
0.2828966140000375,5097
0.29249398800016024,5802
0.302803656000151,5243
0.3130470210001022,5290
0.3228036660000271,5798
0.3331854170000952,5054
0.34347893900007875,5756
0.3533014700001331,5389
0.3636780650001583,5261
0.37392070100008823,5811
0.38356281400001535,5031
0.39393039900005533,5754
0.40410621199998786,5510
0.4137247840001237,5173
0.42410663900000145,5814
0.4342691189999641,5060
0.44409540000015113,5634
0.45414965000009033,5493
0.4644122340000649,5150
0.47403643100005866,5813
0.4840295349999906,5034
0.494159775000071,5660
0.503826940999943,5520
0.5139210869999715,5211
0.5239420039999914,5812
0.5335411999999451,5036
0.5433932099999765,5743
0.5534629820001555,5405
0.5631182720001107,5241
0.572772834000034,5790
0.5827021879999847,5041
0.5923403430001599,5800
0.6018737060001058,5227
0.6116995700001553,5496
0.6213542360001156,5661
0.6308246820001386,5121
0.6408633070000178,5815
0.6506614630000058,5052
0.6605823270001565,5652
0.6707017339999766,5467
0.6806550979999884,5146
0.690218305000144,5816
0.700534327000014,5026
0.7106382649999432,5645
0.720286471999998,5493
0.7306036920001588,5225
0.7408534109999891,5813
0.7506581810000625,5045
0.7612702979999995,5658
0.7713501729999734,5640
0.781004995000103,5120
0.7912738290001471,5840
0.8014702150001085,5511
0.8111189950000153,5793
0.8214744440001596,6193
0.8317042670000774,6045
0.8413477349999994,6469
0.8516263609999442,6033
0.8618606120001004,6252
0.8714943400000266,6443
0.8818065069999648,5427
0.8920345080000516,6096
0.9016796939999949,5547
0.912065352000127,5925
0.9222201750001204,6067
0.9318391629999496,5559
0.9421351329999652,6043
0.9523003210001662,5747
0.9622414980001395,5774
0.9727029370001219,6054
0.9828351040000598,5524
0.99242502900006,6063
1.015751143999978,5718
1.0259496650000983,6098
1.036165217999951,5768
1.0460179570000037,5685
1.0559835090000433,6034
1.0661578120000286,5541
1.0761644050000996,6090
1.085787924999977,5795
1.0962964990001183,5698
1.1064167910001288,6114
1.1161419259999548,5525
1.1265845630000513,6100
1.1366812610001489,5837
1.1464297810000517,5665
1.1567243439999402,6074
1.1671000020000974,5529
1.176852897000117,6012
1.187277148000021,5840
1.1974312940001255,5497
1.207130960000086,6110
1.2176321910001207,5618
1.2277571700001317,5942
1.237514076000025,5877
1.2475559819999944,5543
1.2580397650001487,6076
1.2676918780000506,5683
1.2781233170001087,5947
1.2882467340000403,6001
1.297994577000054,5477
1.3083732029999737,6069
1.3185131300001558,5735
1.3282101920001423,5905
1.3387026210000386,5951
1.34881567299999,5481
1.3587470580000627,6008
1.3692980280000029,5750
1.3794499350001388,5744
1.3891662680000536,6056
1.3997002590001557,5497
1.4097888320000038,5932
1.419537092000155,5829
1.4299296760000288,5737
1.4400782489999528,6145
1.4499285930000951,5480
1.4601089889999912,5953
1.4705861050001658,5873
1.4803688960000727,5622
1.4907711160001327,6117
1.500949012000092,5597
1.5110250330001236,5879
1.5217029830000683,5939
1.5317821810001533,5532
1.5415085140000429,6103
1.5515377120000267,5700
1.5622239950000676,5750
1.5719114210000953,6006
1.582393902000149,5546
1.5924734650000119,6119
1.6022194320000835,5815
1.6143472310000107,5727
1.6243237720000252,6097
1.6340941150001527,5485
1.6443513870001425,5914
1.654428345000042,6068
1.6652135350000208,5630
1.675317576999987,6062
1.6852530250000655,5623
1.6948847730000125,5773
1.7051632430000154,6128
1.7153190559999985,5612
1.7250920030000998,6055
1.7352633890000106,5613
1.7454603999999563,5732
1.755413295000153,6142
1.7666736430001038,5615
1.77647075699997,6049
1.7860517240001172,5755
1.7961754010000277,5710
1.8062872560001324,6135
1.8159792650001236,5579
1.8263982040000428,6053
1.8365650060000007,5782
1.8463514950001354,5643
1.8576204360001611,6176
1.8677521859999615,5676
1.8774484150001172,5881
1.8879299580000861,5939
1.898038010000164,5525
1.9077829360001033,6094
1.9181743230001302,5645
1.9283524790000683,5846
1.938071624000031,5988
1.9485344690001511,5563
1.9586251780001476,6083
1.9683371870000883,5799
1.9787358129999575,5790
1.9888913130000674,6037
1.998604000000114,5499
2.009012574000053,6118
2.0191192720001254,5824
2.0288764379999975,5675
2.0393340749999425,6045
2.049511138000071,5533
2.0595011689999865,6054
2.070083858000089,5858
2.080194671000072,5647
2.089931263000153,6059
2.1003506710001147,5494
2.1104913789999955,5938
2.1202166699999907,6019
2.130709410999998,5590
2.140768712999943,6049
2.1505841600001077,5555
2.1609772660001454,5965
2.17266652100011,6124
2.1838062950000676,5588
2.2015737980000267,5593
2.212683312000081,5722
2.2247475680001116,6125
2.2367957830001615,5911
2.252426925000009,5631
2.2638831070000833,5658
2.2748434009999983,6118
2.2918172560000585,6036
2.3026505190000535,5748
2.313876700000037,5691
2.32557147600005,6110
2.336348489000102,5874
2.348104723000006,5681
2.359348299999965,6083
2.3707020330000432,5846
2.3820009220000884,5545
2.393209082000112,5998
2.404718910000156,5927
2.4161011329999837,5569
2.426893145000122,6031
2.4382113579999896,6045
2.450046499000109,5627
2.4613846070001273,5983
2.473247300000139,6023
2.484406449000062,5534
2.4961287779999566,5756
2.5074238649999643,6079
2.518109731000095,5630
2.5294535689999975,5788
2.541270324000152,6148
2.552263536000055,5788
2.5635873730000185,5693
2.575354701000151,6102
2.5870312480001303,5759
2.5984000860000833,5525
2.6093338700000004,6037
2.620720884000093,5879
2.632504150000159,5564
2.643706424000129,5998
2.6554437009999674,6081
2.666849516999946,5638
2.678439084000047,5946
2.689852141000074,6093
2.700542538000036,5525
2.711922364999964,5789
2.7236912560001656,6085
2.734686082000053,5584
2.746423305999997,5756
2.7576076640000338,6121
2.7688872820001507,5763
2.7804879950001578,5707
2.7911866740000733,6076
2.802413844000057,5689
2.813788098000032,5604
2.82464297599995,6036
2.836342283000022,5684
2.84760174500002,5583
2.8586977689999458,6071
2.870553690999941,5861
2.8819264870001007,5635
2.893385950000038,6083
2.90459223400012,5974
2.915323570000055,5586
2.926989803999959,6012
2.938269734999949,5960
2.9492943520001518,5528
2.9609481390000383,5964
2.9720990060000076,6103
2.9837674279999646,5620
2.995119390000127,5925
3.005975413999977,6112
3.0172764379999535,5540
3.028754858999946,5858
3.039597289000085,6046
3.0512505540000348,5483
3.062445902000036,5684
3.0737360929999795,6090
3.0850401899999724,5653
3.0961910060000264,5719
3.1074904160000187,6148
3.1187100340000597,5726
3.129472880000094,5673
3.1411826559999554,6097
3.152371181000035,5659
3.1635939760001293,5578
3.175240835000068,6061
3.1864931620000334,5842
3.198029083000165,5632
3.2093212530000983,6098
3.2200247759999456,5966
3.2313892910001414,5575
3.2431676600001538,6038
3.2541716010000528,5944
3.2657370530000662,5491
3.2770723490000364,5916
3.2884443630000533,6019
3.300035077000075,5574
3.310776829000133,5919
3.3220507700000326,6069
3.3334118469999794,5642
3.3443027140001504,5907
3.356123688000025,6005
3.3674722650000604,5558
3.378698966999991,5707
3.40094934800004,6071
3.4121801640001195,5797
3.4236808770001517,6139
3.4347004420001213,5732
3.4469968350001636,5740
3.459100102000093,6113
3.4749549420000676,5998
3.4867176870000094,5922
3.5039541470000586,5618
3.5154494430000796,5534
3.5270008850000067,5873
3.538835244999973,6071
3.55049132299996,5596
3.562958184000081,5851
3.577006613000094,6126
3.588233627000136,6083
3.600333040000123,5611
3.6124080770000546,5759
3.6279396360000646,6108
3.6395979010001156,6104
3.6510643430001437,5665
3.6685847100000046,5678
3.680042192999963,5569
3.6913700930001596,6045
3.703370339000003,5820
3.714299070000152,5559
3.726102179999998,6078
3.7373382560001573,6013
3.7487110520000897,5637
3.7602572329999475,6037
3.771261278000111,5994
3.782846470000095,5576
3.7943170260000443,5865
3.805107476000103,6024
3.8165625120000186,5536
3.828286715000104,5772
3.839444249000053,6127
3.8615142139999534,5592
3.8875474710000617,6087
3.902982571000166,5663
3.923768572999961,6095
3.934846159000017,5716
3.946165204999943,5658
3.9572387810001146,6061
3.9686213160000534,5631
3.9794777040001463,5592
3.989203046000057,6127
4.001753554000061,5557
4.011502595000138,5787
4.021173406000116,6028
4.031143280000151,5484
4.0408275810000305,6052
4.050420267000163,5757
4.060277902000053,5905
4.070180745000016,5947
4.0800597859999925,5543
4.090362995000078,6131
4.1000773480000134,5681
4.10965800300005,5902
4.119806003000122,5895
4.129774940000061,5567
4.139372470000126,6127
4.1497913040000185,5552
4.1598442520000845,5926
4.169666313000107,5912
4.180122856000025,5619
4.190257783000106,6100
4.199871771000062,5683
4.210274772000048,5887
4.220310792999953,5981
4.229971707999994,5579
4.24039872000003,6143
4.250449845000048,5686
4.260103156000014,5812
4.270557876000112,5974
4.280620876000057,5561
4.290444707999995,6100
4.300895730000093,5651
4.310947791999979,5767
4.320581156000117,6018
4.3310660839999855,5583
4.341117677000057,6095
4.350753593000036,5764
4.361183573000062,5765
4.37127938499998,6038
4.381078894999973,5555
4.39152054200008,6121
4.4014855210000405,5795
4.4111820610000905,5656
4.421506832999967,6051
4.431823270999985,5560
4.441450019000058,6076
4.451860104000161,5749
4.462146957999948,5657
4.472000114000139,6056
4.482393583999965,5507
4.492888042999994,5949
4.502519530999962,5995
4.51249857300013,5593
4.5224896449999505,6055
4.532157904000087,5520
4.542137258000139,6073
4.5523025500001495,5851
4.561950080000088,5584
4.572147716000018,6085
4.58223977800003,5532
4.592046527000093,6038
4.602279632000091,5812
4.612384767000094,5624
4.622036828000091,6067
4.631861859000082,5536
4.641786056000001,6072
4.651446294000152,5821
4.6610690330001034,5642
4.6710370840000905,6091
4.680815811999992,5593
4.690649749000158,6115
4.700578998000083,5633
4.710272518000011,5756
4.719788433000076,6057
4.729927579000105,5666
4.739639952000061,6069
4.7491987840001,5506
4.759539910000058,5941
4.769699628000126,6048
4.779312678999986,5637
4.789631252000163,6069
4.799574355999994,5551
4.809221521000154,5866
4.8196340530000725,5955
4.829739293000102,5619
4.839383594000083,6109
4.84986367800002,5479
4.859922094000012,5829
4.8697675420000905,6055
4.8803213759999835,5639
4.890532710000116,6075
4.90013700999998,5601
4.910547303000158,5830
4.920569053000008,6136
4.9302268950000325,5611
4.9404624989999775,6054
4.95082924999997,5674
4.960478341999988,5722
4.9706730610000704,6097
4.980868510000164,5613
4.990744060999987,6116
5.001039249000087,5630
5.011489645999973,5632
5.021132280000074,6141
5.031526321999991,5581
5.041829478999944,6045
5.051487634000068,5757
5.061988135000092,5646
5.072150405999992,6135
5.081805384000063,5578
5.091817654000124,6034
5.102230030000101,5822
5.111914590999959,5580
5.122244830999989,6136
5.13256387399997,5602
5.142230518000133,6005
5.152609404000032,5806
5.16296360299998,5516
5.172805403999973,6094
5.183303301000024,5649
5.193638645999954,5863
5.20326190500009,5977
5.213646155000106,5528
5.223872749000066,6049
5.233535904000064,5765
5.244002030000047,5868
5.2541688850001265,6056
5.263822247999997,5464
5.273984675000065,6072
5.2844358530001045,5821
5.2943527590000485,5764
5.304759041000125,6029
5.315275584000119,5488
5.324992801000008,5961
5.335622313000158,5907
5.345873021999978,5651
5.355666906000124,6076
5.366186158000119,5513
5.376479939000092,5798
5.387091951000002,6053
5.398114537000083,5614
5.4080294640000375,6107
5.4176897019999615,5771
5.428004265000027,5659
5.438233776000061,6083
5.447916306000025,5555
5.45837055700008,6102
5.468513453000014,5845
5.47839504600006,5596
5.490231124000047,6118
5.500093967000112,5699
5.50969222599997,5896
5.519810590000134,5994
5.529782912999963,5539
5.539456380000047,6039
5.549799172000121,5611
5.560053422999999,5902
5.56972329600012,6009
5.58013786000015,5499
5.590419766999958,6035
5.600113233999991,5739
5.610506808000082,5905
5.620742932999974,6058
5.630395254999939,5536
5.640771484999959,6034
5.650821724000025,5808
5.66054191000012,5784
5.670891265000137,6067
5.681045723000125,5510
5.69093877499995,6043
5.701441411000133,5827
5.711622691999992,5724
5.721334285000012,6076
5.731650202000083,5446
5.741856171000109,5935
5.751494065000088,5929
5.761936389000084,5725
5.77292397500014,6075
5.782674786000143,5612
5.792765807000023,5851
5.802810525000041,6061
5.812461961000054,5630
5.822884910000084,6094
5.833112129000028,5611
5.842823826000085,5785
5.853146670000115,6046
5.863322014000005,5646
5.873126054000068,6077
5.883631972000103,5572
5.893930546000092,5694
5.903653232000124,6140
5.91396295100003,5591
5.9241738160001205,6103
