# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_40_52
# meta:, 
# comment:,
time (s), position (raw)
0.006862714000021697,5080
0.012613239000074827,5080
0.024969759999976304,4801
0.03522232000000258,5320
0.045908422000024984,4354
0.05633285800001886,5273
0.068334066000034,5196
0.07870417800006635,4256
0.08968189500001245,5211
0.09984075800002756,4878
0.11046649500008243,4319
0.12075718100004451,5399
0.13151005400004578,4513
0.14169126000001597,4700
0.15251465400001507,5340
0.16359789299997374,4165
0.1750398290000703,4678
0.1851010350000024,5273
0.19602411699997901,4185
0.20609235400002035,5187
0.21678382100003546,4938
0.2269690379999929,4324
0.23760420200005683,5380
0.24768244000006234,4403
0.25841265700000804,4663
0.2683792270000822,5284
0.2810528830000294,4256
0.2915827880000279,4717
0.30224342100007107,5324
0.3126457210000808,4161
0.323257136000052,5077
0.33342464500003643,4923
0.3442701220000117,4319
0.3542473700000528,5379
0.3650764930000605,4597
0.3754693660000612,4586
0.38593911400005254,5383
0.39614162200007286,4136
0.4069573599999785,5024
0.4168072119999806,5011
0.42765367900005913,4284
0.4379550419999987,5372
0.44832406000000447,4607
0.459821570000031,4690
0.47128194300000814,5399
0.4811570560000291,4475
0.4921918559999767,4668
0.5027033229999915,5373
0.5131641130000162,4201
0.5243504239999766,5039
0.5353903290000517,5343
0.545528670000067,4162
0.5566798770000787,5165
0.5668133750000379,4983
0.5775157269999909,4290
0.5879150590000108,5384
0.5984932960000151,4617
0.608629138000083,4651
0.6197559700000284,5375
0.6297135820000221,4199
0.6404905179999787,5020
0.6507826619999832,5113
0.6612367850000282,4253
0.6727970020000384,5372
0.683408886000052,4972
0.693185508000056,4340
0.7037514539999847,5402
0.7140138060000254,4301
0.7244014710000783,4804
0.7345693440000787,5199
0.7457784680000259,4227
0.7556604549999975,5274
0.7667741100000285,4828
0.7774114100000133,4283
0.7877407409999932,5374
0.7987243439999929,4452
0.8100336240000843,4462
0.8203201940000326,5437
0.8317001520000531,4581
0.8417281810000077,4725
0.8533860019999793,5386
0.8637588750000305,4276
0.8743914880000148,4836
0.8848178509999798,5185
0.897216090000029,4263
0.908421202999989,4839
0.9207284530000379,5387
0.933032838000031,4526
0.9455665460000091,4254
0.957115826000063,5163
0.9696333880000338,5314
0.9812420430000657,4250
0.993071584000063,4457
1.0032219050000322,5396
1.014758893000021,4363
1.024929057999998,4689
1.0356702120000136,5329
1.0461698039999874,4179
1.05666627100004,5082
1.0668987789999846,5035
1.0779073300000164,4451
1.0879507750000812,5370
1.0986683880000783,4733
1.108979803000011,4580
1.1194493950000606,5395
1.1297176840000702,4163
1.1405730579999727,4960
