# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_48_51
# meta:, 
# comment:,
time (s), position (raw)
0.010272879000012836,4365
0.011191785999926651,4365
0.02172466499996517,5160
0.032054836000043,4955
0.042318651999949,4493
0.052272883999876285,5393
0.06211919899988061,4208
0.07234890099994118,5049
0.08263240399992355,5028
0.0927801789998739,4310
0.1028945670000212,5379
0.1131163000000015,4448
0.12321407399986128,4795
0.13345190099994397,5217
0.1439884769999935,4255
0.15421088699986285,5293
0.16448079699989648,4751
0.17463690399995357,4514
0.18482249099997716,5371
0.19493901499981803,4223
0.2051224669999101,5144
0.21538878299998032,4923
0.2256066610000289,4360
0.23627063399999315,5377
0.24632195000003776,4438
0.25745139199989353,4792
0.2681728129998646,5379
0.27830157599987615,4218
0.28913143499994476,5127
0.29989228299996284,5197
0.30995969199989304,4279
0.3203076229999624,5344
0.33032940799989774,4620
0.3404826510000021,4690
0.3507998000000043,5309
0.36092455299990434,4215
0.37106576499991206,5288
0.38139734199990016,4780
0.39146235499993054,4457
0.4016646610000407,5376
0.41199253900003896,4249
0.422024219999912,5048
0.43218079600001147,4964
0.44252909099986937,4333
0.45259712600000057,5385
0.4627170869998736,4373
0.4730459029999565,4884
0.483204250999961,5211
0.4933486909999374,4267
0.5036783409998407,5345
0.5137223130000166,4628
0.5239023789999919,4668
0.5341983819998859,5327
0.5442411559999982,4203
0.5544188779999786,5279
0.5647309239998322,4786
0.574804530999927,4450
0.5850330869998288,5378
0.595443725999985,4245
0.6054711350000161,5023
0.6156309409998357,5009
0.6260285589999057,4314
0.636037062000014,5377
0.6463530659998469,4396
0.6566762569998446,4801
0.6667714789998627,5277
0.6769296689999464,4234
0.6872553609998704,5330
0.6972462070000347,4670
0.7074324709999473,4620
0.7177235269998619,5342
0.727855727999895,4203
0.7380838669998866,5223
0.7483626829998684,4872
0.7584104049999496,4391
0.768593595999846,5385
0.778798973999983,4285
0.7888988319998589,5075
0.7990092099998947,5089
0.8093259429999762,4479
0.8193694980000146,5453
0.829420970000001,4860
0.8396900989998812,5031
0.8497776639999302,5245
0.8598704899998211,4497
0.8701870669999607,5382
0.8802149450000343,4777
0.8902428750000126,4815
0.9006367439999394,5333
0.9107057159999385,4426
0.9207929169999716,5321
0.931118399999832,4889
0.9411523720000332,4661
0.9513302499999554,5397
0.9616019830000369,4410
0.971638245999884,5144
0.9817628949999744,5027
0.9924875449999035,4585
1.0070792320000237,5394
1.0174745580000035,5377
1.0279988959998718,4408
1.0381415130000278,5215
1.050679498999898,4996
1.0609834709998722,4470
1.0712091619998318,5295
1.0820444900000439,4980
1.0921671599999172,4546
1.102335870999923,5405
1.1126863019999291,4551
1.1227693369999088,4943
1.1329340899999352,5211
1.1434335310000279,4498
1.153550315999837,5353
1.163634600000023,4766
1.1740375309998399,4818
1.1841551489999347,5372
1.1943044859999645,4330
1.2049596560000282,5261
1.2150578989999303,5098
1.225304006999977,4623
1.2357042290000209,5402
1.2457646599998498,4511
1.2560387359999368,4999
1.2665147399998204,5270
1.2766066809999757,4517
1.2869571629998973,5385
1.2975574899999174,4777
1.307953285999929,4588
1.3182632470000044,5411
1.328493885999933,4487
1.3384839000000284,5146
1.348783549000018,5028
1.35912679199987,4480
1.3692380559998583,5386
1.3794527569998536,4610
1.3898200109999834,4964
1.3998785659998703,5260
1.4100995179999245,4415
1.4204099480000423,5338
1.4304691289999028,4841
1.4407327359999726,4793
1.451268791999837,5366
1.4613858889999847,4380
1.4716914240000278,5205
1.4820024799998919,5080
1.4921797329998299,4526
1.5024293300000409,5392
1.5127584069998647,4576
1.5227770659998896,4952
1.5330989029998818,5237
1.54344480199984,4466
1.5535216389998823,5355
1.563739152999915,4743
1.5740741669999352,4758
1.5841778259998591,5381
1.5943079439998655,4396
1.6046749889999319,5260
1.6147416699998303,5004
1.6262806439999622,4631
1.6366043030000128,5382
1.64661629599982,4681
1.657121361999998,4759
1.667443250999895,5389
1.6774881609999284,4458
1.6877511440000035,5312
1.6982641790000343,4903
1.7083263279998846,4545
1.718691341999829,5422
1.728956616000005,4558
1.738876628999833,5077
1.749189819999856,5111
1.7595729069998924,4444
1.7695092229998863,5388
1.7797877779998998,4683
1.7901701359999151,4849
1.8001946289998614,5315
1.8104868299999453,4385
1.8208417920000102,5302
1.83076753499995,4906
1.8411308299998836,4702
1.8514661049998722,5391
1.8614486179999403,4416
1.8717489969999406,5172
1.882161614999859,5124
1.892148971999859,4537
1.9024609649998183,5397
1.9127117079999607,4549
1.922665054999925,4920
1.932983662999959,5251
1.9440761260000272,4504
1.9553907239999262,5218
1.967125218999854,5197
1.9788524749999397,4509
1.9915701999998419,4767
2.0031791219998922,5403
2.0153865869999663,4802
2.0273266550000244,4474
2.0386666179999793,5220
2.0490200179999647,5145
2.0591832089999116,4473
2.069260879000012,5393
2.0791153190000387,4615
2.0892397599998276,5025
2.099330241999951,5219
2.109256766000044,4475
2.1194523530000424,5395
2.1294593969998914,4649
2.1392719109999234,4937
2.1494882790000247,5213
2.1595773550000104,4484
2.1695397639998646,5384
2.179753579999897,4641
2.1899039579998316,4869
2.1999245969998356,5309
2.210255183999834,4412
2.220378062000009,5335
2.230264325999997,4806
2.240653505999944,4779
2.2508203949998915,5383
2.26077764799993,4396
2.271126880999873,5290
2.281275487999892,4975
2.291233001999899,4635
2.3012345779998213,5393
2.3111768829999164,4411
2.321100073000025,5211
2.3312839929999427,4935
2.3416076009998505,4621
2.351574281000012,5408
2.3617794509998475,4422
2.3721349339998596,5071
2.3822603119999712,5206
2.3926218889998836,4528
2.4031718510000246,5381
2.4132246249998843,4727
2.4235908890000246,4795
2.433962518000044,5394
2.443931697999915,4430
2.4541630659998646,5323
2.464659069999925,4944
2.4745611139999255,4539
2.484844773999839,5408
2.4953086939999594,4500
2.5053165729998454,5085
2.5155883049999375,5090
2.5260905069999353,4444
2.5359913539998615,5383
2.546230481999828,4670
2.5566546109998853,4854
2.566800457999989,5326
2.5772277109999777,4383
2.588736580999921,5252
2.5987171149999995,5184
2.6090549419998297,4536
2.619164850999823,5397
2.6290655939999397,4566
2.639353992999986,4977
2.6495202050000444,5289
2.6594481349998205,4489
2.66975731499997,5381
2.679863786999931,4691
2.6898933840000154,4780
2.7000390229998175,5337
2.710361536999926,4460
2.720263685999953,5338
2.730539115999818,4781
2.7406619419998606,4646
2.75061523699992,5410
2.7607788450000044,4438
2.770990159999883,5270
2.7808921009998357,4905
2.791147011000021,4606
2.801384940999924,5417
2.811327922999908,4479
2.8215723639998487,5204
2.8317952429999877,5070
2.8416465579998658,4486
2.851907873999835,5412
2.862010491999854,4552
2.871939203000011,5075
2.882203591999996,5114
2.892430584999829,4436
2.9023725769998237,5392
2.912654778999922,4628
2.922764948999884,4943
2.932680223000034,5254
2.9429792470000393,4435
2.9531879070000286,5373
2.9630984929999613,4772
2.973445641999888,4848
2.9835787810000056,5346
2.9935962939998717,4392
3.0037637559998984,5329
3.014123404999964,4907
3.024015554000016,4698
3.0343037449999883,5388
3.0444332899999154,4367
3.0543310639998253,5190
3.064564515000029,4961
3.074759216999837,4602
3.0848537089998445,5407
3.095096951999949,4432
3.1053270180000254,5065
3.11531203200002,5189
3.125613243999851,4523
3.1357655489998706,5395
3.145589728999994,4593
3.155896929999926,4986
3.1660872039999504,5245
3.176063102999933,4482
3.186437649000027,5391
3.1968033399998603,4738
3.206873977999976,4717
3.2173020650000126,5373
3.2274704120000024,4433
3.2373771439999928,5265
3.2476768459998766,4862
3.257944150999947,4580
3.2679643209999085,5417
3.2783218869999473,4447
3.2884267449999243,5124
3.29846941400001,5130
3.3089860430000044,4482
3.3192684529999497,5376
3.329117528999859,4684
3.3394264490000296,4994
3.349567764999847,5265
3.35949157999994,4419
3.3697213860000375,5374
3.38014796199991,4813
3.390137611,4789
3.4007586149998588,5368
3.4110661289998916,4398
3.4210373399998844,5177
3.4312944379998953,4995
3.4415011700000377,4590
3.451331130999961,5398
3.46155880099991,4383
