# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_10_58_29
# meta:, 
# comment:,
time (s), position (raw)
0.011411149999730696,4797
0.012059378999765613,4797
0.022513601999889943,4750
0.03273594900019816,4749
0.04353662900030031,4751
0.05403241400017578,4758
0.06635403200016299,4754
0.07669434800027375,4754
0.08750101799978438,4746
0.0977211260005788,4751
0.10916602500037698,4753
0.1199909770002705,4744
0.13088514700029918,4745
0.14102572299998428,4754
0.15177635200052464,4756
0.16244989700044243,4758
0.17343318199982605,4748
0.18361276799987536,4748
0.19470693800030858,4756

