# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_14_45_11
# meta:, 
# comment:,
time (s), position (raw)
0.010213966999970125,10064
0.010779436000007081,10064
0.02134199599998965,10041
0.03136221299996578,10041
0.04106763699996918,10042
0.05464004399999567,10041
0.06494130300001189,10046
0.074658549999981,10044
0.08596371499999123,10037
0.09611502600000676,10034
0.10585201300000335,10035
0.11595853099998976,10032
0.1261210399999868,10034
0.13584651600001507,10030
0.14709386900000254,10030
0.1571990329999835,10023
0.16692398899999716,10023
0.17711186200000384,10019
0.18723541200000682,10016
0.19696817999999894,10009
0.2078274080000142,10008
0.21799955099999124,10003
0.22779601799999227,10000
0.2385718599999791,9994
0.24854671100001724,9991
0.25846765699998286,9989
0.2691906339999832,9985
0.2793178299999681,9982
0.2890640360000134,9977
0.29966133599998557,9975
0.30982238600000755,9972
0.31956504999999424,9967
0.3302642250000076,9966
0.34039939000001596,9959
0.35012304399998584,9960
0.3607575830000087,9950
0.3709274870000172,9944
0.3806679119999785,9941
0.39130906600001936,9940
0.40143704299998717,9937
0.41117278000001534,9934
0.42179940400001215,9930
0.431920869999999,9927
0.441634262999969,9924
0.45220031399998106,9909
0.4623477179999895,9914
0.4721135070000173,9908
0.48265924399998994,9902
0.4928139400000191,9901
0.5025398860000223,9897
0.5131972899999937,9893
0.5233611520000068,9891
0.5329643370000099,9886
0.5429918450000173,9885
0.5530667489999814,9877
0.5626902469999777,9878
0.5724491089999901,9872
0.5823547420000068,9868
0.5957311589999676,9867
0.6059356979999961,9866
0.615891122999983,9862
0.6254937869999821,9860
0.6354972849999854,9857
0.6456514600000105,9850
0.6552760509999871,9855
0.6650569959999757,9848
0.6750265879999802,9848
0.6846096680000073,9842
0.6942976969999677,9842
0.6997853049999776,9842
0.7041896839999708,9841
0.7137956810000219,9835
0.7232935540000085,9833
0.7331644469999787,9831
0.742792943999973,9832
0.7522840459999998,9823
0.762141865999979,9821
0.7719627079999896,9816
0.7815432879999662,9814
0.7915929839999762,9810
0.8014613249999911,9802
0.8110781039999893,9801
0.8211927469999978,9802
0.8312193179999667,9795
0.840829221999968,9791
0.8512904279999702,9791
0.8614224670000112,9787
0.8710229440000035,9782
0.8813667539999983,9779
0.8915387419999661,9777
0.9011440620000144,9770
0.9114425600000118,9772
0.9217611619999957,9766
0.9314076279999881,9762
0.9416744069999936,9752
0.9520278009999856,9753
0.9616639550000059,9750
0.9719178170000191,9744
0.9822276689999967,9742
0.9918352810000215,9740
1.0022441959999924,9736
1.0124828499999694,9730
1.0221142120000195,9727
1.0323950540000055,9720
1.0426697489999697,9718
1.0523060069999701,9713
1.062602733999995,9711
1.072950450999997,9706
1.082587645999979,9701
1.0928140089999943,9699
1.1032054749999816,9697
1.112827358000004,9694
1.1231081479999716,9689
1.1334355000000187,9686
1.1430977989999747,9685
1.1534856199999695,9683
1.1637323989999686,9680
1.1733987089999687,9673
1.1837945510000054,9673
1.194012320000013,9669
1.2036471189999816,9663
1.2139407729999903,9667
1.2242256769999926,9662
1.2338578729999767,9659
1.2441658500000017,9658
1.2574351310000225,9656
1.2670304519999718,9656
1.2771436369999947,9644
1.2868307800000025,9641
1.2963625589999879,9637
1.3063447019999899,9638
1.3163120020000179,9634
1.3259111240000152,9631
1.3363001430000168,9629
1.3462883280000142,9623
1.3559279709999714,9621
1.366219333999993,9619
1.3687897529999873,9619
1.3763149149999663,9615
1.3858898710000176,9607
1.396043732999999,9605
1.4061099389999754,9602
1.4157241660000182,9601
1.4256974549999768,9599
1.4359241299999894,9596
1.4455986689999918,9589
1.4553946139999994,9587
1.4653581119999899,9586
1.4750064529999918,9582
1.4846976590000054,9574
1.4947277189999681,9574
1.5044386120000013,9568
1.5139620580000042,9566
1.5238936279999962,9564
1.5335135319999722,9559
1.5429948940000031,9558
1.552823286999967,9556
1.5625209510000104,9552
1.5720622089999665,9546
1.5820591959999888,9544
1.591910036999991,9536
1.6015272849999747,9532
1.6116651570000045,9529
1.6217198530000019,9522
1.6313249130000145,9524
1.6416810150000174,9515
1.651958680000007,9511
1.6621647819999907,9505
1.672628799999984,9501
1.6828327150000177,9496
1.6924212640000178,9496
1.7028168460000188,9491
1.7130591979999963,9485
1.7226898309999683,9486
1.7324865049999971,9487
1.742669847000002,9483
1.7523364169999809,9476
1.7622722579999959,9474
1.772489453999981,9472
1.7821157120000066,9467
1.792217490999974,9468
1.8023910410000212,9467
1.8122414649999996,9462
1.8221932440000046,9455
1.8344062229999736,9454
1.844003678999968,9447
1.8540670720000207,9448
1.8641466639999749,9443
1.8737649010000155,9440
1.8892676739999956,9437
1.8989540879999822,9434
1.90843763700002,9428
1.9199674380000147,9425
1.9295932790000165,9426
1.9390807350000046,9420
1.945970740000007,9420
1.9488902740000071,9416
1.9587709589999918,9414
1.9684499769999775,9411
1.978760245999979,9409
1.9888516599999662,9407
1.9984894809999787,9406
2.0088207389999866,9398
2.0189254349999715,9394
2.0285417439999947,9389
2.0385665960000097,9389
2.0490463959999943,9387
2.058683540000004,9379
2.068733078999969,9378
2.079218400000002,9376
2.088833928999975,9373
2.098793415999978,9367
2.1091567579999833,9367
2.118774056999996,9360
2.1289425549999805,9359
2.139062770999999,9352
2.148666893999973,9350
2.15854544299998,9342
2.168943576999993,9336
2.1785799909999923,9333
2.1882715090000033,9328
2.1981955800000037,9328
2.2078063170000064,9325
2.217342314000007,9321
2.227215550999972,9320
2.2370067570000174,9314
2.2466409830000202,9308
2.256643386999997,9302
2.266451571999994,9302
2.2762759029999984,9298
2.2863542970000026,9292
2.2963343050000162,9289
2.3061436360000016,9289
2.3165810919999785,9286
2.3265574019999917,9280
2.336354598000014,9280
2.3467609080000216,9274
2.3569578949999936,9272
2.3667547779999722,9267
2.37705598499997,9264
2.3872698469999705,9262
2.3970825629999695,9263
2.407383874000004,9256
2.41751586099997,9254
2.427287588000013,9256
2.437540721000005,9247
2.447675103999984,9247
2.4572912059999794,9243
2.46758949499997,9241
2.4776106489999847,9235
2.4872940949999816,9238
2.4974627490000216,9228
2.5078959339999756,9226
2.5175633900000207,9222
2.5275996479999776,9223
2.5380947090000063,9219
2.5477461229999676,9212
2.557762588999992,9216
2.5681511390000082,9207
2.577797970000006,9205
2.5879448530000104,9201
2.5979881420000197,9199
2.6075954419999903,9196
2.6175493559999836,9191
2.6279442599999925,9190
2.637559945000021,9186
2.6472308909999924,9185
2.6571659509999677,9182
2.6667794479999998,9176
2.676304716000004,9175
2.686169879999966,9173
2.6957800970000108,9166
2.705277187999968,9162
2.7152750600000104,9160
2.7249559530000056,9157
2.7254631409999774,9157
2.7349650759999804,9153
2.745016647,9153
2.754944466999973,9143
2.764472860000012,9139
2.7746242229999893,9136
2.784839386999977,9134
2.7944652279999787,9128
2.8048688829999833,9126
2.8149461819999715,9124
2.8245662940000216,9117
2.8350216150000165,9113
2.8450819359999855,9114
2.854710538000006,9109
2.864726587000007,9105
2.8753034189999767,9102
2.885031239,9095
2.894819059999975,9091
2.9052468279999744,9091
2.9153055869999775,9088
2.9255177299999673,9087
2.935826801000019,9080
2.945738580000011,9076
2.9559857240000156,9071
2.9661995339999976,9070
2.976462667000021,9066
2.988002052000013,9065
3.0039901370000166,9060
3.015833793000013,9054
3.0273548440000013,9053
3.038366258999986,9053
3.049753038999995,9047
3.0610450269999774,9045
3.072008160999985,9041
3.083592180999972,9043
3.0950235440000142,9034
3.106030949000001,9027
3.117176322999967,9028
3.1213096070000006,9028
3.1320643560000008,9027
3.1432691040000122,9020
3.1549270300000103,9014
3.1656946950000133,9013
3.1772840799999926,9011
3.188478879999991,9006
3.1994035769999982,9005
