# pi_control,v0.2.0
# log for:, strain
# date:, 2018_07_25_14_45_11
# meta:, 
# comment:,
time (s), strain (%)
0.589530007999997,-0.35688879882324576
1.25893445600002,-0.3000483281628708
1.8359121619999996,-0.30001611198316547
2.614910031000022,-0.35406193104283723
3.005811649000009,-0.3
3.8255754369999977,-0.30001611198316547
4.312826091999966,-0.3
4.933711905999985,-0.3
5.240047674999971,-0.3000080563160908
5.513365969000006,-0.30001611198316547
6.201663920999977,-0.29999194303481463
6.768898546000003,-0.3000080563160908
7.2407311669999785,-0.3000080563160908
7.494040069999983,-0.30001611198316547
7.935655322999992,-0.3000080563160908
8.19441490700001,-0.3
8.891598543999976,-0.3000241670013023
9.415880529999981,-0.3
9.698874456999988,-0.3
10.002347618999977,-0.34937313888396015
10.370391874999996,-0.29999194303481463
10.881902965999984,-0.3000080563160908
11.205760258999987,-0.3493685689278543
11.628644975999975,-0.29999194303481463
11.997188295,-0.3
12.553227962999983,-0.3
13.07776385599999,-0.3000241670013023
13.552402938,-0.29998388542045623
13.855436359999999,-0.3000080563160908
14.654010338999967,-0.29999194303481463
14.994092072,-0.3
15.339434538999967,-0.3000080563160908
15.647762652999972,-0.3000080563160908
16.15247061299999,-0.3000080563160908
16.39460914199998,-0.30001611198316547
16.92425040400002,-0.30001611198316547
17.682610339999997,-0.29999194303481463
18.16758672200001,-0.3
18.83197751900002,-0.3000080563160908
19.239439516000004,-0.30001611198316547
19.480554085999984,-0.3
19.905965574999982,-0.29999194303481463
20.221617132999995,-0.30001611198316547
20.545853540999985,-0.3540662206589288
21.109814674000006,-0.3
21.765464943999973,-0.30003222137057994
22.389221228999986,-0.30001611198316547
22.933563022999977,-0.29999194303481463
23.18619775899998,-0.3
23.967722140999967,-0.3000241670013023
24.458251808,-0.3000080563160908
25.01021131699997,-0.3000241670013023
25.262741937999976,-0.3000080563160908
25.689800148000018,-0.29999194303481463
26.460414677000017,-0.3000080563160908
27.040788114999998,-0.30001611198316547
27.80853410100002,-0.3000080563160908
28.089147191999984,-0.30001611198316547
28.57375023999998,-0.3000080563160908
29.12518823800002,-0.3000080563160908
29.90812059000001,-0.3000241670013023
30.414665686999967,-0.29999194303481463
30.695464455999968,-0.3000080563160908
31.395122157000003,-0.3000080563160908
32.18324378400001,-0.3000080563160908
32.50752321300001,-0.3000080563160908
33.18900043100001,-0.3
33.80036087299999,-0.30001611198316547
34.35732304200002,-0.3000080563160908
34.65628146099999,-0.29999194303481463
35.27495065900001,-0.3000080563160908
35.88044906499999,-0.30001611198316547
36.22940809800002,-0.3000080563160908
36.81888748,-0.3000080563160908
37.22714025800002,-0.29999194303481463
37.80171218099997,-0.37514916717849617
38.48556679699999,-0.30001611198316547
38.85005532100001,-0.29998388542045623
39.59852498800001,-0.3000080563160908
40.277355641999975,-0.37499828336265606
40.87284023799998,-0.3
41.11541855899998,-0.37499198862231775
41.68032990099999,-0.3000080563160908
42.14850590499998,-0.29999194303481463
42.91963116400001,-0.29999194303481463
43.24562752100002,-0.3000080563160908
44.005429229000015,-0.3
44.43330884599999,-0.30001611198316547
45.002112221999994,-0.29999194303481463
45.479801201999976,-0.3749951360717313
45.99295443,-0.29999194303481463
46.35842930899997,-0.30001611198316547
47.018149893999976,-0.3
47.79415651099998,-0.30001611198316547
48.04030801199997,-0.3000080563160908
48.41229820899997,-0.29999194303481463
48.99058753100002,-0.29999194303481463
49.51265691100002,-0.29998388542045623
49.76520050099998,-0.30001611198316547
50.55455811799999,-0.3000080563160908
50.928037587000006,-0.3
51.28149292500001,-0.29999194303481463
51.763604928999996,-0.3000080563160908
52.18666646899999,-0.3751460274809812
52.52791507899997,-0.30001611198316547
53.08855975099999,-0.3000080563160908
53.829798944000004,-0.3
54.36917958800001,-0.29999194303481463
54.98345560600001,-0.29998388542045623
55.310309829000005,-0.3748217906657274
55.779348072000005,-0.3
56.07837180399997,-0.3000080563160908
56.43051130700002,-0.29999194303481463
56.78227523800001,-0.3000241670013023
57.09015725699999,-0.30001611198316547
57.83337358699998,-0.3000080563160908
58.19289507600001,-0.30001611198316547
58.716253259999974,-0.30001611198316547
58.989299105999976,-0.30001611198316547
59.78862188699998,-0.30001611198316547
60.58793341899997,-0.29999194303481463
60.959658407000006,-0.30130466577489845
61.586948237,-0.29999194303481463
61.93176033899999,-0.30001611198316547
62.717668527,-0.3000080563160908
63.283412317,-0.30001611198316547
63.713602874,-0.37465429326641697
64.35426365199999,-0.3
64.82404215700001,-0.3000080563160908
65.53492455499998,-0.30129671358541554
65.84580043099999,-0.30001611198316547
66.156252661,-0.3000080563160908
66.64047805299998,-0.3000080563160908
67.173928692,-0.3000080563160908
67.62946723800002,-0.3
68.35589459599998,-0.3000080563160908
69.12799751199998,-0.3737811647046407

