# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_14_45_11
# meta:, fluid
# comment:,
time (s), temperature (C), internal temperature (C)
0.5840975560000174,-199.953125,24.5
1.2534618469999828,-199.953125,24.5
1.8305073139999877,-199.953125,24.5
2.6095632560000013,-199.953125,24.5
2.9963403400000175,-199.953125,24.546875
3.820117256000003,-199.953125,24.5
4.307143221999979,-199.953125,24.5
4.928367057999992,-199.953125,24.53125
5.234617669999977,-199.953125,24.5
5.5080024229999935,-199.953125,24.53125
6.195092456999987,-199.953125,24.53125
6.763515676999987,-199.953125,24.53125
7.234402984999974,-199.953125,24.5
7.4886360030000105,-199.953125,24.53125
7.9296402659999785,-199.953125,24.53125
8.183624065000004,-199.953125,24.53125
8.880424681000022,-199.953125,24.53125
9.402761613999985,-199.953125,24.53125
9.689888617000008,-199.953125,24.578125
9.992989642999987,-199.953125,24.5
10.361326450999968,-199.953125,24.578125
10.870677488000013,-199.953125,24.53125
11.196428012000013,-199.953125,24.53125
11.619660177000014,-199.953125,24.546875
11.987402400999997,-199.953125,24.5
12.53861722199997,-199.953125,24.578125
13.066270566000014,-199.953125,24.53125
13.543334648999974,-199.953125,24.53125
13.84638421699998,-199.953125,24.53125
14.644716946000017,-199.953125,24.53125
14.98522565899998,-199.953125,24.53125
15.327196716999993,-199.953125,24.546875
15.632713421999995,-199.953125,24.546875
16.14231685499999,-199.953125,24.5
16.384972936999986,-199.953125,24.53125
16.914232895999987,-199.953125,24.5
17.673377468000012,-199.953125,24.5
18.15840327699999,-199.953125,24.578125
18.821398968999972,-199.953125,24.53125
19.230285185000014,-199.953125,24.53125
19.47111100500001,-199.953125,24.53125
19.896778589000007,-199.953125,24.53125
20.212463791999994,-199.953125,24.546875
20.535894106,-199.953125,24.5
21.10026523900001,-199.953125,24.578125
21.751735349,-199.953125,24.546875
22.378705335000006,-199.953125,24.53125
22.923216816999968,-199.953125,24.546875
23.17639858399997,-199.953125,24.53125
23.955791663000014,-199.953125,24.546875
24.44710497699998,-199.953125,24.546875
24.997808858999974,-199.953125,24.53125
25.25250890899997,-199.953125,24.53125
25.679146650000007,-199.953125,24.53125
26.449410032999992,-199.953125,24.5
27.02900003299999,-199.953125,24.5
27.798164040000017,-199.953125,24.53125
28.07940322600001,-199.953125,24.5
28.563557993000018,-199.953125,24.53125
29.115285157000017,-199.953125,24.546875
29.896712090999984,-199.953125,24.53125
30.405709169999966,-199.953125,24.53125
30.685010645999967,-199.953125,24.5
31.385287253,-199.953125,24.546875
32.17294408800001,-199.953125,24.5
32.496128828999986,-199.953125,24.53125
33.178501099000016,-199.953125,24.53125
33.789833364,-199.953125,24.53125
34.34766980500001,-199.953125,24.609375
34.645381504,-199.953125,24.53125
35.26523497400001,-199.953125,24.609375
35.87121186999997,-199.953125,24.609375
36.21878564100001,-199.953125,24.578125
36.808728461999976,-199.953125,24.546875
37.217556344,-199.953125,24.578125
37.781573675999994,-199.953125,24.578125
38.47614574800002,-199.953125,24.546875
38.84011192700001,-199.953125,24.578125
39.58816524100001,-199.953125,24.5
40.26604724700002,-199.953125,24.609375
40.863219657,-199.953125,24.578125
41.10626297800002,-199.953125,24.546875
41.669448381999985,-199.953125,24.53125
42.13870089699998,-199.953125,24.546875
42.914251315,-199.953125,24.546875
43.236806941,-199.953125,24.578125
43.99564968999999,-199.953125,24.578125
44.42374654600002,-199.953125,24.578125
44.987387626999976,-199.953125,24.578125
45.47041161200002,-199.953125,24.609375
45.98340687000001,-199.953125,24.546875
46.34814424799998,-199.953125,24.546875
47.00820384499997,-199.953125,24.578125
47.78406842999999,-199.953125,24.546875
48.03053592099997,-199.953125,24.578125
48.40326445199997,-199.953125,24.53125
48.981537419000006,-199.953125,24.546875
49.503655498,-199.953125,24.546875
49.75501096199997,-199.953125,24.578125
50.54544081900002,-199.953125,24.578125
50.91727476599999,-199.953125,24.609375
51.27163374999998,-199.953125,24.578125
51.75278215999998,-199.953125,24.5
52.17653885699997,-199.953125,24.578125
52.51579017299997,-199.953125,24.546875
53.078703648999976,-199.953125,24.578125
53.820302947000016,-199.953125,24.578125
54.35881458,-199.953125,24.546875
54.97404679599998,-199.953125,24.546875
55.29912231999998,-199.953125,24.578125
55.76885811599999,-199.953125,24.546875
56.06665950299998,-199.953125,24.578125
56.42085869499999,-199.953125,24.546875
56.770993874,-199.953125,24.53125
57.078806310999994,-199.953125,24.625
57.823928266999985,-199.953125,24.546875
58.181356161,-199.953125,24.609375
58.705829344999984,-199.953125,24.546875
58.97786873199999,-199.953125,24.546875
59.77843422299998,-199.953125,24.609375
60.579023828000004,-199.953125,24.609375
60.95024959699998,-199.953125,24.546875
61.577494219000016,-199.953125,24.546875
61.92208210199999,-199.953125,24.546875
62.70876747799997,-199.953125,24.609375
63.27218959999999,-199.953125,24.546875
63.70292614599998,-199.953125,24.609375
64.34433239399999,-199.953125,24.609375
64.814291889,-199.953125,24.578125
65.52358173300001,-199.953125,24.546875
65.835368443,-199.953125,24.609375
66.14615681999999,-199.953125,24.578125
66.63072132600001,-199.953125,24.609375
67.16374514299997,-199.953125,24.609375
67.62023571999998,-199.953125,24.609375
68.34640651500001,-199.953125,24.578125
69.11861781699997,-199.953125,24.546875

