# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_10_59_55
# meta:, sample
# comment:,
time (s), temperature (C), internal temperature (C)
0.022833408000224154,-199.953125,24.171875
0.14303654500054108,-199.953125,24.140625
0.2641657780004607,-199.953125,24.140625
0.3848483950005175,-199.953125,24.09375
0.5070012750002206,-199.953125,24.140625
0.629196915000648,-199.953125,24.109375
0.7490674999999101,-199.953125,24.109375
0.8702884510003059,-199.953125,24.140625
0.992542372000571,-199.953125,24.140625
1.112266083000577,-199.953125,24.140625
1.2339673470005437,-199.953125,24.109375
1.3565160080006535,-199.953125,24.140625
1.4767192500003148,-199.953125,24.140625
1.5974631170001885,-199.953125,24.171875
1.71788510999977,-199.953125,24.171875
1.8387160610000137,-199.953125,24.109375
1.9606315440005346,-199.953125,24.171875
2.080352337000477,-199.953125,24.109375
2.200193548000243,-199.953125,24.140625
2.324613409000449,-199.953125,24.109375
2.44424904600055,-199.953125,24.171875
2.5658245810000153,-199.953125,24.140625
2.685847769999782,-199.953125,24.109375
2.8062712210003156,-199.953125,24.109375
2.9288419129998147,-199.953125,24.140625
3.0485872899998867,-199.953125,24.140625
3.169228970000404,-199.953125,24.171875
3.290155911000511,-199.953125,24.109375
3.4096027460000187,-199.953125,24.140625
3.529832654000529,-199.953125,24.171875
3.6541711609997947,-199.953125,24.140625
3.775682477000373,-199.953125,24.09375
3.899745982999775,-199.953125,24.140625
4.020965372000319,-199.953125,24.171875
4.1444596580004145,-199.953125,24.140625

