# pi_control,v0.2.0
# log for:, strain
# date:, 2018_07_25_10_59_55
# meta:, 
# comment:,
time (s), strain (%)
0.026505495000492374,-0.332439829085353
0.14699321599982795,-0.3321849652724075
0.2678800000003321,-0.3000241670013023
0.38891376399988076,-0.29998388542045623
0.5136823230004666,-0.2999677682439065
0.6328791579999233,-0.30001611198316547
0.752545733000261,-0.30001611198316547
0.8764736660004928,-0.3000241670013023
0.9958832610000172,-0.29999194303481463
1.1157802530005938,-0.3
1.2396514669999306,-0.29997582715684634
1.3606488240002363,-0.29999194303481463
1.48056628500035,-0.3
1.6017583299999387,-0.3000241670013023
1.7213715190000585,-0.29997582715684634
1.8439123680000193,-0.30003222137057994
1.964195348999965,-0.30003222137057994
2.08406890400056,-0.29997582715684634
2.206825117000335,-0.30001611198316547
2.32810023500042,-0.3000241670013023
2.4476945180003895,-0.30001611198316547
2.5693253650006227,-0.3
2.6894183470003554,-0.3
2.8124783100001878,-0.30001611198316547
2.932448739999927,-0.3000080563160908
3.051952866000647,-0.30001611198316547
3.172903557000609,-0.29998388542045623
3.293722268000238,-0.3000402750910766
3.413243374000558,-0.30003222137057994
3.5335755220003193,-0.3000483281628708
3.657866477000425,-0.3321395749598637
3.77915961600047,-0.3000080563160908
3.9036246320001737,-0.332156599204219
4.024627718999909,-0.30001611198316547
4.148419506000209,-0.3000402750910766

