# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_10_59_55
# meta:, fluid
# comment:,
time (s), temperature (C), internal temperature (C)
0.019806686000265472,-199.953125,23.75
0.1397934169999644,-199.953125,23.8125
0.2610930669998197,-199.953125,23.78125
0.38167125700056204,-199.953125,23.78125
0.5026711660002547,-199.953125,23.75
0.6261074840003857,-199.953125,23.78125
0.7460957260000214,-199.953125,23.828125
0.8659224570001243,-199.953125,23.78125
0.9895192439998937,-199.953125,23.78125
1.1091773300004206,-199.953125,23.75
1.2296607799999038,-199.953125,23.78125
1.3534035570000924,-199.953125,23.8125
1.4736562260004575,-199.953125,23.75
1.5943853019998642,-199.953125,23.78125
1.7149051070000496,-199.953125,23.78125
1.8341603270000633,-199.953125,23.78125
1.957407530000637,-199.953125,23.734375
2.0774012930005483,-199.953125,23.8125
2.196806982000453,-199.953125,23.75
2.3210955410004317,-199.953125,23.75
2.441158104999886,-199.953125,23.78125
2.5626839530004872,-199.953125,23.75
2.6826143819998833,-199.953125,23.78125
2.802332154999931,-199.953125,23.859375
2.9258733690003282,-199.953125,23.8125
3.045543797999926,-199.953125,23.78125
3.1661193320005623,-199.953125,23.75
3.286225438000656,-199.953125,23.8125
3.406571700999848,-199.953125,23.8125
3.5268005679999987,-199.953125,23.828125
3.650649021999925,-199.953125,23.8125
3.772280963000412,-199.953125,23.75
3.895964676999938,-199.953125,23.828125
4.017785369000194,-199.953125,23.78125
4.138883091000025,-199.953125,23.78125

