# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_15_09_58
# meta:, 
# comment:,
time (s), position (raw)
0.010295598000084283,11111
0.010866433000046527,11111
0.021324323000044387,11089
0.03134642999998505,11079
0.040917650999972466,11083
0.05039913199993862,11086
0.06057499000007738,11091
0.07087923400013096,11084
0.08048446499992679,11085
0.09077537600001051,11077
0.1011026920000404,11077
0.11067995500002326,11077
0.12104122999994615,11072
0.13079323300007673,11072
0.14034096399996088,11068
0.15071776000013415,11065
0.1606114300000172,11062
0.1701987960000224,11059
0.18070048799995675,11059
0.19063348100007715,11056
0.2002274630001466,11053
0.21062222699993072,11048
0.22072402200001306,11045
0.23034112899995307,11047
0.240667300000041,11043
0.24128787400013607,11043
0.2513823260001118,11039
0.26094833799993467,11033
0.27086185200005275,11032
0.2808051050001268,11027
0.29034872200008977,11024
0.30069182000011097,11025
0.3106446040001174,11021
0.32024103300000206,11020
0.33031595400007063,11017
0.34082452100005867,11008
0.35044167900014145,11007
0.360615505999931,11003
0.3709533430001102,11002
0.3805725330000769,10998
0.3906351620000805,10992
0.4009686240001429,10987
0.4105903140000464,10987
0.42059861899997486,10984
0.4305651540000781,10982
0.4401411139999709,10979
0.45564599599993016,10975
0.4653609150000193,10965
0.47484984400011854,10963
0.4848253889999796,10960
0.4947174440001163,10952
0.5042212170001221,10955
0.514332751999973,10951
0.524307047000093,10947
0.5338526949999505,10944
0.5441025110001192,10938
0.5541367020000507,10936
0.5637449020000531,10933
0.5737021140000707,10931
0.5839766179999515,10923
0.5935647139999674,10915
0.6036090610000429,10917
0.6135923659999207,10912
0.6231689000001097,10910
0.6330266840000149,10909
0.6432157710000865,10903
0.6527461590001167,10898
0.6623423799999273,10896
0.6722221950001313,10894
0.6817742499999895,10889
0.6911913559999903,10886
0.7009181500000068,10890
0.7104609860000437,10885
0.7198781960000815,10874
0.7297912409999299,10874
0.7396207439999216,10873
0.7490913399999499,10870
0.7592852709999534,10868
0.7693029510000997,10862
