# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_13_30_08
# meta:, ambient
# comment:,
time (s), temperature (C), internal temperature (C)
0.013154907000000549,22.4921875,22.890625
0.13181479399997897,22.4921875,22.859375
0.252389423000011,22.4921875,22.859375
0.37350545900000043,22.46875,22.828125
0.49369368100002475,22.5234375,22.890625
0.613843882000026,22.5234375,22.890625
0.7337476769999967,22.5,22.859375
0.853693815999975,22.46875,22.828125
0.9735317249999866,22.5234375,22.890625
1.0935801549999837,22.4921875,22.859375
1.2147703050000018,22.5390625,22.90625
1.335550559000012,22.515625,22.90625
1.4592486799999733,22.4921875,22.859375
1.5792775790000064,22.46875,22.828125
1.7011121049999929,22.46875,22.828125
1.8242213710000215,22.5390625,22.890625
1.9451149060000148,22.46875,22.828125
2.0674694319999958,22.453125,22.828125
2.190066458999979,22.453125,22.8125
2.313549110999986,22.4921875,22.859375
2.434963843999981,22.4921875,22.890625
2.5590372259999867,22.4921875,22.890625
2.6790245099999765,22.4296875,22.828125
2.802529505999985,22.546875,22.90625
2.924197312999979,22.546875,22.890625
3.0461020469999767,22.546875,22.90625
3.169488032000004,22.453125,22.859375
3.2909979739999926,22.453125,22.859375
3.4164493249999737,22.4765625,22.890625
3.540387081999995,22.4921875,22.890625
3.6630108269999937,22.5234375,22.890625
3.7865533749999827,22.4921875,22.859375
3.9082177440000123,22.453125,22.859375
4.029934092000019,22.4375,22.859375
4.154579244999979,22.5390625,22.9375
4.276084135000019,22.46875,22.859375
4.398778713000013,22.453125,22.859375
4.522327614999995,22.5,22.890625
4.643518390999986,22.46875,22.859375
4.764814478000005,22.4921875,22.859375
4.886997701999974,22.5390625,22.90625
5.010098739,22.4921875,22.890625
5.134482172999981,22.4921875,22.890625
5.256207791999998,22.4296875,22.828125
5.3784819009999865,22.5390625,22.890625
5.499808927000004,22.5234375,22.890625
5.623647881000011,22.515625,22.90625
5.745349334000025,22.5234375,22.890625
5.867512245,22.5390625,22.90625
5.990800677999971,22.5859375,22.9375
6.11186410900001,22.5,22.859375
6.234358739000015,22.453125,22.859375
6.357880088999991,22.40625,22.8125
6.481773367000017,22.515625,22.90625
6.603211693999981,22.5,22.890625
6.7246639800000025,22.5,22.890625
6.8484390799999915,22.4921875,22.859375
6.971090898,22.5390625,22.90625
7.09508605000002,22.5,22.890625
7.216700679999974,22.5,22.890625
7.338304162999975,22.5,22.859375
7.462436034000007,22.5390625,22.890625

