# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_13_30_08
# meta:, sample
# comment:,
time (s), temperature (C), internal temperature (C)
0.01655600300000515,0.0,0.0
0.13580021399997122,0.0,0.0
0.25649510400000963,0.0,0.0
0.3774731180000117,0.0,0.0
0.4977707150000015,0.0,0.0
0.6176933639999902,0.0,0.0
0.7379930970000146,0.0,0.0
0.857618193999997,0.0,0.0
0.9773625610000067,0.0,0.0
1.0981935969999768,0.0,0.0
1.2194500489999882,0.0,0.0
1.340779418000011,0.0,0.0
1.4631881629999839,0.0,0.0
1.5833181030000105,0.0,0.0
1.706300285999987,0.0,0.0
1.8281332490000182,0.0,0.0
1.9490842330000078,0.0,0.0
2.0730604789999916,0.0,0.0
2.1951333900000236,0.0,0.0
2.317526041000008,0.0,0.0
2.4401629629999775,0.0,0.0
2.5630763959999854,0.0,0.0
2.6831162839999934,0.0,0.0
2.8071465410000087,0.0,0.0
2.9284077849999903,0.0,0.0
3.0510725190000016,0.0,0.0
3.174997098999995,0.0,0.0
3.2971628750000264,0.0,0.0
3.421855944000015,0.0,0.0
3.5457895339999936,0.0,0.0
3.667355778000001,0.0,0.0
3.790882179999983,0.0,0.0
3.912399310000012,0.0,0.0
4.035090450999974,0.0,0.0
4.159088311000005,0.0,0.0
4.280484607000005,0.0,0.0
4.403891321999993,0.0,0.0
4.526490744,0.0,0.0
4.647491831000025,0.0,0.0
4.769419273999972,0.0,0.0
4.891973642999972,0.0,0.0
5.015377596999997,0.0,0.0
5.1389300409999805,0.0,0.0
5.2603036290000205,0.0,0.0
5.383466800999997,0.0,0.0
5.505197994000014,0.0,0.0
5.627814915999977,0.0,0.0
5.7493925140000215,0.0,0.0
5.872767613999997,0.0,0.0
5.9948842229999855,0.0,0.0
6.1160513519999995,0.0,0.0
6.239573796000002,0.0,0.0
6.363074885000003,0.0,0.0
6.485913838999977,0.0,0.0
6.607365291000008,0.0,0.0
6.730554869999992,0.0,0.0
6.853869449000001,0.0,0.0
6.976300380999987,0.0,0.0
7.099168136999992,0.0,0.0
7.220714120000025,0.0,0.0
7.3435141670000235,0.0,0.0
7.4668549439999765,0.0,0.0

