# pi_control,v0.2.0
# log for:, strain
# date:, 2018_07_25_13_30_08
# meta:, 
# comment:,
time (s), strain (%)
0.01963683899998614,-0.33526416653763164
0.13979375899998558,-0.30006443236066505
0.2612456279999833,-0.3
0.38109030800001165,-0.3000563805860408
0.50136368699998,-0.3000483281628708
0.6213215959999729,-0.30003222137057994
0.7416993499999762,-0.3000402750910766
0.8611644989999832,-0.29997582715684634
0.9810977729999877,-0.3000724834868218
1.101833130999978,-0.29998388542045623
1.2227135410000187,-0.33324461561479346
1.3445853580000175,-0.32898256945756454
1.4665901970000164,-0.3336023009681819
1.5871152419999817,-0.3000241670013023
1.7096387259999801,-0.3287229805379378
1.831347730999994,-0.33106004050269533
1.9529053289999752,-0.3000483281628708
2.076272096000025,-0.29999194303481463
2.1983199030000264,-0.33433520225281477
2.320878074999996,-0.3357329055544416
2.4438016120000157,-0.3300480168292296
2.5662604089999945,-0.33253590962008833
2.687025974999983,-0.30001611198316547
2.8104046170000174,-0.3286875209775184
2.9316099229999963,-0.30011272939333533
3.054355491000024,-0.30008858379404635
3.1785310600000116,-0.33536249593028633
3.3017328779999957,-0.30003222137057994
3.425564228999974,-0.32945253890249626
3.5489995890000046,-0.3000563805860408
3.6707195309999747,-0.3000483281628708
3.7940840059999914,-0.3289354300158598
3.915600718999997,-0.3000402750910766
4.038485089000005,-0.30008053396458945
4.162444667999978,-0.3291238320315637
4.284341849999976,-0.29997582715684634
4.407053043000019,-0.3296690272920453
4.5296421529999975,-0.3287525189601398
4.650708968999993,-0.3000080563160908
4.77262396399999,-0.3000966329752708
4.89540989599999,-0.3000483281628708
5.019084736000025,-0.3357383403196004
5.142232960000001,-0.33176986643447404
5.264302381999983,-0.3000080563160908
5.386721544000011,-0.33461113326300806
5.508556381999995,-0.32898846006112326
5.630974917999993,-0.32982665875903505
5.7529405380000185,-0.29998388542045623
5.875917929000025,-0.32854553578996826
5.998061725000014,-0.3315929697465569
6.119220520999988,-0.3000080563160908
6.242822756999999,-0.32869934246225874
6.36627228399999,-0.33145576176666947
6.489115819999995,-0.3352313639673198
6.611328366999999,-0.30006443236066505
6.7343807060000245,-0.33572747042964124
6.857072732000006,-0.30008053396458945
6.979624549999983,-0.33206008280143134
7.102418660000012,-0.33568941448307954
7.2239338100000055,-0.3000241670013023
7.3468657330000156,-0.3000483281628708
7.469881561000022,-0.33501782842619454

