# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_13_30_08
# meta:, 
# comment:,
time (s), position (raw)
0.011335373999997955,5314
0.011697926000010739,5314
0.022398507999980666,4944
0.032552006000003075,4330
0.043904254999972636,5388
0.054130251999993106,4618
0.06479031300000315,4507
0.07492349799997555,5383
0.08552631899999596,4184
0.09572460900000124,5086
0.1063050340000018,5103
0.11635363599998527,4256
0.12699598799997602,5364
0.13007187599998815,5364
0.13750287199997047,4563
0.153396062000013,4385
0.16384836200001018,4683
0.17506321500002286,5349
0.19170343700000103,5389
0.20305917500002124,4208
0.21459256999997933,4588
0.2251559640000096,5392
0.23558706599999368,4164
0.2506389530000206,4930
0.2578849480000258,4930
0.26865381099997876,0
0.27972043500000154,4964
0.2900112240000112,5182
0.300709774999973,4217
0.31099754299998494,5322
0.32203828199999407,4808
0.33282360300000846,4327
0.34334887199997866,5382
0.3543177870000136,4449
0.3649510770000006,4416
0.3718646240000112,4416
0.37925759899997047,5389
0.39110984799998505,5336
0.40164803300001495,4148
0.4123102300000028,5054
0.4226104460000215,5003
0.43335993400000916,4247
0.4434561919999851,5370
0.454931514000009,4745
0.46495303299997204,4437
0.4762745520000067,5397
0.4871092480000243,4496
0.4918780020000213,4496
0.49955295600000227,4561
0.5101100480000014,5398
0.520997556999987,4595
0.5313153260000263,4517
0.5421189279999794,5402
0.5527385720000098,4228
0.5632834769999704,4842
0.5736050470000009,5211
0.584439744000008,4320
0.5946264190000079,5303
0.6052697609999882,4994
0.6120869009999979,4994
0.6194611779999946,4532
0.6317215529999771,4687
0.6418693210000015,5426
0.6526966220000077,4285
0.6627930359999823,4930
0.6737097120000044,5224
0.6839233659999877,4197
0.6946410310000033,5278
0.7051457270000014,4733
0.7157466209999939,4312
0.7259730869999999,5407
0.7318649150000169,5407
0.7398353379999776,4419
0.749987013000009,4262
0.761395981000021,5271
0.7715303640000002,4743
0.7830778730000247,4354
0.7939235590000067,5349
0.8046738279999772,4721
0.8149688359999914,4452
0.8258502510000199,5401
0.8359531759999754,4277
0.8466163620000202,4844
0.8524169919999736,4844
0.859496632999992,5187
0.8710856010000043,4697
0.8815109209999719,4500
0.8925077530000181,5397
0.9027676050000082,4299
0.9139154790000248,4675
0.9240121540000246,5280
0.9353129959999933,4165
0.9461410260000207,4961
0.9567091590000132,5181
0.9677718249999998,4214
0.9717002130000196,4214
0.9791774070000088,5096
0.9894588729999896,5087
1.000026016999982,4230
1.0103969109999866,5379
1.0210139509999863,4668
1.031370365999976,4500
1.0422223009999811,5401
1.0524859029999902,4246
1.0630573180000056,4867
1.0736680040000124,5218
1.0842021789999876,4202
1.0917770290000135,4202
1.0951821360000054,5303
1.1086057399999731,-2
1.1195578329999876,4329
1.1305727889999844,4648
1.1409557150000182,5339
1.1516534319999892,4158
1.1619977110000264,5142
1.172597928000016,5052
1.1827746029999844,4273
1.193599038000002,5377
1.204047016000004,4534
1.2124309289999928,4949
1.2153569210000228,4949
1.2290789630000063,5394
1.2400654300000156,5130
1.2509065849999956,4238
1.261452217999988,5228
1.272348997999984,4792
1.2836540069999955,4232
1.2939733900000192,5346
1.3046280859999797,4707
1.315070334999973,4452
1.325500811999973,5410
1.333785975000012,5410
1.3375228009999773,4207
1.3508610929999918,4237
1.361100996999994,5290
