# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_13_30_08
# meta:, fluid
# comment:,
time (s), temperature (C), internal temperature (C)
0.013824177999993026,-199.953125,23.0625
0.13268021200002522,-199.953125,23.0625
0.2533146320000128,-199.953125,23.046875
0.3743439489999787,-199.953125,23.046875
0.49471597299998393,-199.953125,23.125
0.6145794560000013,-199.953125,23.09375
0.7347926260000008,-199.953125,23.0625
0.8543924620000212,-199.953125,23.09375
0.9744140689999767,-199.953125,23.0625
1.0948035420000224,-199.953125,23.0625
1.2163310359999855,-199.953125,23.0625
1.336947226999996,-199.953125,23.046875
1.4600939929999868,-199.953125,23.09375
1.5800773720000052,-199.953125,23.09375
1.7028990860000022,-199.953125,23.09375
1.8250954339999907,-199.953125,23.09375
1.945934178000016,-199.953125,23.09375
2.0689524549999874,-199.953125,23.09375
2.191682710000009,-199.953125,23.046875
2.314399423999987,-199.953125,23.0625
2.4362913449999724,-199.953125,23.09375
2.559964101999981,-199.953125,23.125
2.6799439900000266,-199.953125,23.125
2.8038030490000097,-199.953125,23.140625
2.9251599699999815,-199.953125,23.09375
3.0474287669999853,-199.953125,23.09375
3.1715811589999703,-199.953125,23.0625
3.2932296419999716,-199.953125,23.125
3.417883544999995,-199.953125,23.0625
3.5418895829999997,-199.953125,23.0625
3.6641636400000266,-199.953125,23.0625
3.787608531999979,-199.953125,23.09375
3.909169879999979,-199.953125,23.09375
4.031409354000004,-199.953125,23.125
4.155824037999992,-199.953125,23.125
4.277090803000021,-199.953125,23.09375
4.400377100000014,-199.953125,23.0625
4.523328502000027,-199.953125,23.125
4.644373234999989,-199.953125,23.0625
4.765753281000002,-199.953125,23.125
4.888179160999982,-199.953125,23.125
5.01163556299997,-199.953125,23.0625
5.135708840999996,-199.953125,23.125
5.257158625999978,-199.953125,23.09375
5.379872788,-199.953125,23.09375
5.501678043000027,-199.953125,23.09375
5.624751267000022,-199.953125,23.09375
5.746202303000018,-199.953125,23.09375
5.869185787999982,-199.953125,23.125
5.991738595000015,-199.953125,23.125
6.112881870000024,-199.953125,23.09375
6.236093116000006,-199.953125,23.046875
6.359418371999993,-199.953125,23.046875
6.482773628000018,-199.953125,23.125
6.6041053929999975,-199.953125,23.0625
6.726697419000004,-199.953125,23.046875
6.849857154000006,-199.953125,23.09375
6.9726955340000245,-199.953125,23.140625
7.096060634000025,-199.953125,23.0625
7.217651514000011,-199.953125,23.0625
7.339642965999985,-199.953125,23.0625
7.463603067000008,-199.953125,23.125

