# pi_control,v0.2.0
# log for:, strain
# date:, 2018_07_25_15_09_28
# meta:, 
# comment:,
time (s), strain (%)
0.4924714269998276,-0.29999194303481463
1.1360350069999186,-0.37297708408600716
1.5532507559998976,-0.3724942838776555
2.0038592349999362,-0.3000080563160908
2.75383237799997,-0.37145105583687843
3.0261483889999,-0.3000241670013023
3.277516334999973,-0.29999194303481463
4.033306477999986,-0.3012728531973553
4.473591141999805,-0.3
5.225346441999818,-0.29999194303481463
5.7788471929998195,-0.3
6.32962898400001,-0.3000241670013023
6.6880434749998585,-0.3000080563160908
7.3938867079998545,-0.30001611198316547
7.73490762199981,-0.29999194303481463
7.961077293000017,-0.3
8.742572472999882,-0.3
9.45814782399998,-0.30003222137057994
10.156676056999913,-0.29999194303481463
10.393123723999906,-0.3
11.206519096999955,-0.3000241670013023
11.427353136999955,-0.36318299941879495
12.24044601699984,-0.3000080563160908

