# pi_control,v0.2.0
# log for:, thermocouple
# date:, 2018_07_25_15_09_28
# meta:, fluid
# comment:,
time (s), temperature (C), internal temperature (C)
0.48668974799988973,-199.953125,25.390625
1.1297008789999836,-199.953125,25.453125
1.5475121489998855,-199.953125,25.453125
1.9936586399999214,-199.953125,25.421875
2.744043136999835,-199.953125,25.390625
3.0162254509998547,-199.953125,25.390625
3.2672157909998987,-199.953125,25.421875
4.023278591999997,-199.953125,25.421875
4.46329773399998,-199.953125,25.453125
5.213942041999871,-199.953125,25.421875
5.766329977999931,-199.953125,25.390625
6.317017914999951,-199.953125,25.390625
6.677865170999894,-199.953125,25.46875
7.386158410000007,-199.953125,25.421875
7.728472242999942,-199.953125,25.375
7.955533686999843,-199.953125,25.421875
8.735595633999992,-199.953125,25.453125
9.452517654999838,-199.953125,25.390625
10.150066615000014,-199.953125,25.390625
10.386756261999835,-199.953125,25.390625
11.200963408000007,-199.953125,25.46875
11.421360258999812,-199.953125,25.453125
12.228987760999871,-199.953125,25.421875

