# pi_control,v0.2.0
# log for:, actuator.speed
# date:, 2018_07_25_15_09_28
# meta:, 
# comment:,
time (s), speed (raw)
0.010512365999829854,0
0.6024834879999617,2048
1.2458822769999642,2048
1.6632212019999315,2048
2.1157642699999997,2048
2.8650875169998926,2048
3.1376268619999337,2048
3.3888657449999755,2048
4.145926256999928,2048
4.5851658659998975,2048
5.336814551999851,2048
5.89021889799983,2048
6.440911000999904,2048
6.79995887899986,2048
7.503649399999858,2048
7.8446373459998995,2048
8.071118371000011,2048
8.852471207999997,2048
9.568271819999836,2048
10.266405938999924,2048
10.503353450999839,2048
11.316880647999824,2048
11.537178957999913,2048
12.352447102999804,2048

