# pi_control,v0.2.0
# log for:, actuator.position
# date:, 2018_07_25_15_09_28
# meta:, 
# comment:,
time (s), position (raw)
0.010224239999843121,14551
0.010835543999974107,14551
0.02125874299986208,14524
0.031213921000016853,14523
0.04077529599999252,14521
0.050246045999983835,14523
0.06063664099997368,14522
0.07056223499989756,14513
0.0801501199998711,14509
0.09047389299985298,14513
0.1004640709998057,14522
0.11000799699991148,14518
0.12008942499983277,14515
0.1304101250000258,14517
0.13996363499995823,14508
0.1501653239999996,14508
0.16055232500002603,14506
0.17014635599980465,14498
0.18040554499998507,14502
0.1905868169999394,14496
0.20017949399993995,14492
0.2105166520000239,14490
0.2207258409998758,14485
0.230309195000018,14485
0.24055228999986866,14483
0.25060486299980766,14478
0.26018123799985915,14471
0.27040240599990284,14468
0.2803971669998191,14467
0.28995437599996876,14465
0.2998842929998773,14463
0.31028650299981564,14460
0.31987074199992094,14457
0.3299294619998818,14453
0.3399225559999195,14450
0.3494882539998798,14447
0.3594200979998732,14445
0.3696035059999758,14443
0.3791715469999417,14440
0.38880323499984115,14436
0.3986953909998192,14434
0.4082464019998042,14431
0.4177078799998526,14427
0.42750503699994624,14428
0.43705094299980374,14422
0.44647419299985813,14415
0.4563320259999273,14415
0.4659135049998895,14413
0.4753797239998221,14412
0.4899377239999012,14407
0.4994054009998763,-1
0.5088678689999142,14443
0.5186268999998447,14409
0.5281785879999461,14394
0.5378490250000141,14390
0.5478588389999004,14390
0.5575008389998857,14389
0.5669929939999747,14390
0.5771410889999515,14392
0.5871459019999747,14390
0.5967161309999938,14390
0.6021817159999046,14390
0.607017507999899,14391
0.6169983629999933,14389
0.626583435999919,14390
0.636527987999898,14388
0.646761030999869,14387
0.6563469369998529,14385
0.6664514899998721,14385
0.6764359389999299,14383
0.6860267929998827,14380
0.6959545749998597,14381
0.7061348049999197,14377
0.7157306069998413,14377
0.725370367999858,14373
0.7352792429999226,14376
0.7448371279999719,14373
0.754315325999869,14371
0.764119773999937,14370
0.7736842219999289,14367
0.7831660130000273,14367
0.7930994729999838,14364
0.8026801700000306,14359
0.8121250350000082,14357
0.8221473479998167,14352
0.8321539839998877,14351
0.8416898379998656,14349
0.8519812150000234,14346
0.8619709239999338,14345
0.871544121999932,14341
0.8814700809998612,14337
0.8919360929999129,14329
0.9015418949998093,14327
0.9116774899998745,14325
0.9216576679998525,14324
0.9312656569998126,14322
0.9412213040000097,14316
0.951424710999845,14313
0.9610125449999032,14315
0.970624492999832,14307
0.9804988889998185,14305
0.9900548470000103,14300
0.9996211699999549,14297
1.0094241079998483,14293
1.0189815249998446,14290
1.0284180029998424,14287
1.0382491699999719,14285
1.0478745039999922,14281
1.0573417119999249,14279
1.0675161609999577,14275
1.0775660790000074,14272
1.0871329219999097,14269
1.0974400279999372,14267
1.1074440079999022,14264
1.1170244979998643,14260
1.1270084249999854,14262
1.1421552809999866,14255
1.1516286349999518,14246
1.1615001149998534,14249
1.1710537289998229,14243
1.1804841659998146,14244
1.1905366879998383,14237
1.2005433239999093,14235
1.210097198999847,14237
1.2203283669998655,14233
1.2302981279999585,14227
1.2398983579998912,14224
1.2456414429998404,14224
1.2498523899998872,14221
1.260147360000019,14218
1.2697276409999176,14214
1.2798263089998727,14215
1.2898683619998792,14208
1.2994193719998748,14208
1.3093385600000147,14201
1.3195441029999984,14199
1.3291133430000173,14196
1.3387368530000003,14189
1.3486527079999178,14186
1.358207364000009,14185
1.3676639989998876,14179
1.3774599060000128,14175
1.3870115929998974,14170
1.3964338529999623,14169
1.406326530999877,14168
1.415899103999891,14163
1.4253409989999,14155
1.4354903959999774,14153
1.4455255739999302,14149
1.4551036679999925,14148
1.4654126489999726,14147
1.4754255349998857,14138
1.4850206599999183,14134
1.4949959419998322,14137
1.5052798699998675,14131
1.5149080679998406,14121
1.525041839999858,14122
1.5350639449998198,14114
1.5446346950000134,14114
1.5545079459998306,14109
1.5647261970000272,14103
1.5742784569999912,14103
1.5839939469999536,14097
1.5939315209998313,14092
1.6034784689998105,14090
1.6129201039998406,14089
1.6227493439998852,14087
1.632941917999915,14080
1.6425167299998975,14077
1.6524155019999398,14072
1.6620047409999188,14066
1.662962086999869,14066
1.6721595550000075,14067
1.6827038489998358,14068
1.6945313740000074,14066
1.7052116579998255,14061
1.7166935579998608,14059
1.7276967589998549,14056
1.7385726159998285,14052
1.749947119999888,14052
1.76058787199986,14048
1.7717197189999752,14044
1.783087347999981,14039
1.7937092459999349,14031
1.8047307799999999,14036
1.8164664829998856,14028
1.8271553609999955,14028
1.8385083019998092,14021
1.8495055649998449,14017
1.8603599119999217,14016
1.871463841999912,14012
1.8822706889998244,14009
1.893583160999924,14001
1.9049438109998391,13998
1.9155554489998394,13994
1.9266718789999686,13991
1.9378902369999196,13986
1.9484811449999597,13985
1.9599181489998045,13978
1.9711137990000225,13976
1.9818557489998057,13967
2.0005661019999934,13967
2.0110269069998594,1
2.022465368999974,14004
2.033631746999845,13968
2.044694479999862,13955
2.0557782539999607,13953
2.066597756999954,13950
2.0776953329998378,13951
2.0890675969999393,13952
2.0996844950000195,13949
2.1108788429999095,13950
2.115322810999942,13950
